,tBodyAccX_mean,tBodyAccX_std,tBodyAccY_mean,tBodyAccY_std,tBodyAccZ_mean,tBodyAccZ_std
29,0.5736818252035131,1.4083210582946015,1.0459563737040816,0.8636503750521592,0.3142470696370218,1.1024360052997082
30,1.2995064830326575,1.0456124231723978,0.4415186767953514,1.0158373402508334,0.373600847309231,1.1049228264461082
31,1.4463816697018361,1.041490328814038,-0.10376644232432802,1.2384862892022597,0.3375506871508448,1.1620371644886047
32,1.1291278191884284,0.44526746337669193,-0.6357813971943828,0.38782533683436404,-0.033693636235939475,0.48673136590999344
33,0.8588046099964697,0.6201825221074934,-0.7905368042307719,0.40321779742321906,0.18960432872660177,0.5513267836075956
34,0.16713054103213212,0.8436609956683239,-0.6407357963121274,0.37637368859562115,0.6181756343194499,0.32426576178523425
35,-0.4128080599565628,0.9109229081772945,-0.6903103040472391,0.39345120271656625,0.7562882172005688,0.2738888422546313
36,-0.8990163157495193,0.27646008601864475,-0.6018382180163996,0.4160008047932862,0.5583532541986964,0.48862551221623457
37,-0.946955956156645,0.27810584156407364,-0.6925671040689794,0.3979979990732125,0.10068810360961683,0.6083376684278101
38,-0.9593534484451326,0.3070923404228741,-1.019321364970219,0.5228523272357043,-0.36475282217322796,0.5353814296950914
39,-0.737466886635287,0.47950519467065217,-1.1713784380296846,0.38274869974037573,-0.5626659405713536,0.4092306401545246
40,-0.30009229659437325,0.6985437339680928,-1.0706183850316984,0.478323470797214,-0.4514531543934213,0.4591043337961063
41,0.44743897115711045,0.5842570497965291,-0.6160442617487778,0.5811847728362188,-0.23489460929575826,0.38426580084627315
42,0.28850721412149744,0.7961231249000317,-0.23635822048331606,0.5221957528826825,-0.1290593296631817,0.3270836263448831
43,-0.4795382839610764,1.2685914737258923,-0.27415578205710533,0.5708491701638081,-0.22781910147345708,0.41699715308250845
44,-1.1961445009354414,0.6833771406051292,-0.1536004784335458,0.6816617464705553,-0.11725479645543237,0.5350342071622737
45,-0.8452704289947558,1.0535818508032815,0.20337761214937716,0.9404838218494671,-0.03161273691200927,0.6450870950357194
46,-0.10320592749951689,1.6361477670250653,0.26056540861317135,1.34922431393607,0.5925933349222167,1.1260436481500407
47,-0.6831556580662806,2.1786587290053,-0.8372867331176799,2.0305905720497646,0.3035367023880498,1.2538155791191434
48,-0.6277639529406503,2.2945066707709336,-2.0277481554419405,1.5046426091589018,0.42176490048854653,1.2005758519141934
49,0.07285457603183687,2.644058327250126,-1.4033939886658497,2.1752003354517835,-0.5718203638577174,1.143374055874949
50,2.1312571848522794,2.0582291127297085,1.0085829908225004,2.8854896024966017,-1.0086490870711613,1.3586072918704484
51,0.46426864157002246,4.102314145871862,2.4446071312961655,2.3669876537528607,-1.0310051251512167,1.3694596717618874
52,-0.8684055903068706,4.136949067578605,1.275855865240144,3.305465662992003,-0.8955337079708356,1.163926338612784
53,-1.0266894324473916,3.9771819244033426,0.20405372450541648,2.6689335115808466,0.015752120047839154,1.155307648060764
54,0.44241944382883064,2.814487433759992,-0.5735686121902771,1.6292686842336799,0.23263426348635216,1.206025726892812
55,1.095762415961421,1.7423382480018192,0.6288610195072508,0.9172103725409116,0.7674678871383368,0.6396550708457078
56,-0.08413859539408047,0.8116713899438814,0.0661497429574943,1.1306037614340207,0.18463665251731334,1.5847256565178263
57,-0.1486019696801483,0.8642619886191467,-0.18370763086794906,1.3903628244234167,-0.18609379302002024,1.4735947421173798
58,-0.7429518027942881,0.7654835276943751,-0.9694834633175,0.8073400558957553,-0.38627010964913316,1.5422949014702798
59,-1.0646268853761862,1.5850908860793542,-1.014464098810166,0.6003148270187668,0.8970647647063765,1.6457082947383717
60,-0.5604746611473831,1.9932602974471334,-0.5196100688937088,0.6343747089039006,0.8955510527485603,1.7307648096448585
61,0.1721158714167517,1.9556641127041972,0.12608061620438385,0.942999013171596,0.34041130411661935,2.1954989163592877
62,1.0045800249283725,0.6204649703929038,1.1043934633993888,0.8720480526788328,-0.773399358996962,0.9932276364958537
63,0.730098407821145,0.9875935666359433,1.2013529606621722,0.8367313509732345,-0.6475098988543981,0.94369759338557
64,0.3305795316611714,1.2716900374701878,0.7495499359095026,1.0472190804348476,-0.08542080014377158,0.37114483485203076
65,0.39572200096993276,1.488793224983762,-0.07861080387662778,0.5593560534465386,0.08999647742000576,0.2977413977763306
66,0.06578096976443573,1.2345250660076146,-0.36128526282591866,0.263134101217662,0.04295726324920852,0.2511756267687425
67,0.049064525019685314,1.0742352330172409,-0.5933565582140948,0.4255830001023572,0.023260205666830135,0.229268434357168
68,-0.29030465963420055,0.3680184515843189,-0.6940836339510696,0.41377021333028924,-0.06586061089326851,0.21461578791518346
69,0.029356729704793274,0.4515602836822076,-0.8285619499665463,0.29284683450592613,-0.08584372610670982,0.19421710718785193
70,0.18359316639215548,0.31679598418867444,-0.1746772076601011,0.8311662293601597,0.039591092992885234,0.1548621602109837
71,0.026354406448560734,0.39972092880394205,0.5604625313019349,0.9888073504546849,0.07946701491420276,0.1509771490165333
72,-0.0035712059004260814,0.3775627088447315,1.232377054783032,0.3906328342765272,-0.02033861219368332,0.20193885577728976
73,0.3507494421436919,0.6460598797358934,1.260447562735693,0.34372016812338113,-0.18611760833544974,0.2050424957323483
74,0.5853173987413657,0.5231799440660768,0.6966955715880023,0.7475153890907494,-0.1880001691597965,0.2765566951428931
75,0.23412540374731705,0.8098729776493573,-0.10876088060858087,0.964921750359786,0.012491443125190016,0.4354750264806109
76,-0.07851404040328966,0.5673428428941099,-0.31583837838576695,0.7262691832437912,0.07453776836030022,0.38677152906188167
77,-0.23984100839106173,0.3905296889513107,-0.26285449090624335,0.6896498640687305,0.13101869403965966,0.3495243217311625
78,-0.07050068609048231,0.22021465669772916,0.09534921532083285,0.25292715461997906,-0.011004733268938648,0.2056854866458794
79,-0.14240276390862702,0.09390947093019607,0.03864926337330119,0.18411318942836968,0.01770555670417209,0.1867316216810961
80,-0.11794617646205925,0.0840641248738287,0.09873306852725469,0.1372498112232249,-0.023299391078540014,0.07313132766947202
81,-0.05462010493432399,0.08337667122097563,0.11599924239981835,0.08334212456332245,-0.026674386215768786,0.06582689983579358
82,0.003328065296417909,0.11240570404206869,0.06273976663566429,0.05980466333633655,-0.013913958580411173,0.0454405371894422
83,0.04204185691439787,0.07200057980509925,0.028650799191873234,0.02439960793255946,-0.02398459835879331,0.03792187449569478
84,0.040041559499383615,0.07180229898635282,0.06073507264013845,0.04658392237139635,-0.008028551689723901,0.043113410907703424
85,0.012049755963189761,0.04057898234453889,0.057331319245830216,0.05217453807288652,4.018378584303266e-05,0.029305377729165544
86,0.04340597469303599,0.04388505955771836,0.057341545359330524,0.05278999468103611,0.0013370773847424652,0.028375199815856348
87,0.03400888715243212,0.05310817786986805,0.03865685525488224,0.03472188631940724,-0.007998126620533834,0.02247065329137597
88,0.034059025931597105,0.055236167622653605,0.049298439688632185,0.028821155705474086,-3.0301122556233272e-05,0.01800152277980993
89,0.04204701935044981,0.06291785937885826,0.04400002548094069,0.032136039105175054,0.011343410892690567,0.028085031485627167
90,0.059321943788479076,0.04152226716199188,0.009974835769750435,0.04515957367588495,-0.006637223111685048,0.04128497323294557
91,0.07869049633118427,0.047587298973472324,0.007347111937812519,0.07450488131499895,0.023998875941995384,0.0981474392043456
92,-0.019996202499263493,0.16467143251689734,0.15598050634920932,0.2402568180531021,0.08470396793782126,0.23754531478905033
93,0.15201215571073667,0.35986681287563216,0.16531957400141067,0.2446211537571874,-0.09143412361355313,0.5373953871208533
94,-0.09194077309576325,0.6182200434820081,0.14667438178420988,0.2539653436719762,0.0346197288349123,0.6147349202567413
95,-0.015372238049669052,0.6512027993402336,-0.11601038377839674,0.19576890621622112,-0.17734975662255284,0.6044907699710798
96,-0.10138306215869693,0.5626852689739229,-0.0626688724881248,0.2241655577325664,0.13931492651007424,0.4463184891769743
97,0.1819082590874532,0.26639106521955197,-0.017953921484300434,0.2372545553591083,-0.09126813756581807,0.3720662922889417
98,0.11330421245192036,0.21105753866022456,0.1333747755277088,0.04837882272683026,0.07601054932886388,0.2687780477122171
99,-0.01667986754474894,0.18076867162119983,0.062027500907444584,0.09956030920547662,-0.05929529769570789,0.13783998764931527
100,-0.12732943728296783,0.03982657679249381,0.011329003901467133,0.09025430024007185,0.006631980379927243,0.0654499919237204
101,-0.10196031032936803,0.029865625167085016,0.003308569898709803,0.07349690738346555,-0.021967161597385928,0.028615032430613384
102,-0.04533051720158525,0.08531823905466669,0.022633927065113642,0.06015033099384546,-0.015999951193545324,0.021710214843251027
103,0.02269997492633662,0.0887047688345807,0.04067536669116444,0.04963544234449624,0.001998668329243448,0.032791664795061896
104,0.06801223383254403,0.044095541691543755,0.013986994065795058,0.03265820529221386,-0.0066060372583946194,0.03767729204483994
105,0.04733176774680227,0.051809492222299344,0.03334607562742141,0.025548181743899747,-0.004032062615038351,0.03681729442477096
106,0.01600974489383693,0.03750626514194975,0.03400921170436857,0.026509707420388818,-0.009982466464068957,0.028866680052113118
107,-0.0066954217125225,0.013339910357022797,0.04200462582855944,0.02993447205668787,0.0026668291410279882,0.023180067963493683
108,-0.0233518190223717,0.019759993843298664,0.03732519061589836,0.03144073335766469,-0.0033339233874920588,0.025926089374540422
109,-0.0266851076102793,0.019463268280771558,0.03469106555978983,0.03265098010224548,-0.009975466917801979,0.019627573341979152
110,-0.01334894018798574,0.030643359003503783,0.03669046578737251,0.02907253496855938,-0.011307394534848924,0.017004671554891757
111,0.01996678895009858,0.033313038025365664,0.026049006864847155,0.0298754085477058,-0.001989521754675989,0.010297061577309446
112,0.03867120274479586,0.026582475687706532,0.020592660187179486,0.0252937354942004,0.005339195691824102,0.009508844039387314
113,0.037952847889890486,0.027052683288029688,0.013383868132986896,0.013781133462549288,0.002669535793393505,0.011159666151374188
114,0.022022716819821653,0.026553139196321823,0.029279297695192313,0.02044248128100688,0.0019977851380364895,0.010914261836176461
115,0.0026286339191319784,0.020038945256808303,0.03668325016286364,0.015695790396180877,-0.0013535632859952114,0.00782793346880177
116,-0.010001388076892888,0.01763091645600108,0.04132091508377289,0.011985099759870109,-0.004015200012322333,0.005700254400216106
117,-0.011324052502836418,0.011503292771697522,0.02735971583160311,0.015957856225791163,-0.004624977599073943,0.00964304851059753
118,-0.008062875403089238,0.012754490659882977,0.029985249839354147,0.022108916032850704,-0.0052925764934588565,0.013638091324337388
119,-0.0019560583948241006,0.010132556156318844,0.029318618112473407,0.02229082960660944,-0.0032781374107024894,0.016225222002591723
120,0.009333590499692936,0.021532146100410834,0.023935427985615577,0.02774375433679992,0.0014039716175879382,0.01766673421040167
121,0.015386968128618894,0.018844955168073378,0.01999138058104486,0.02136742803729352,0.003324393540654261,0.016917784933850512
122,0.016666487691730406,0.018453393137411192,0.023315698604566636,0.02403423255440912,-0.001289354669827722,0.0170815647726676
123,0.0020076275697414538,0.016168823675811173,0.03202969974354591,0.013102095104144822,-0.006742481223875567,0.012998876020675594
124,-0.00265766479672187,0.013984441328549074,0.024725497332892706,0.01806610911874953,-0.007353105049356054,0.010593104550338333
125,-0.000736732038659971,0.013043038652751603,0.00996589018357897,0.013382664410253136,-0.004024578625328487,0.010289531837560902
126,0.005331266332395263,0.011683601822104797,0.01605314794276749,0.020586558029006743,-0.0026793337525428218,0.010486083003489263
127,0.005320558383161115,0.013180464948746124,0.016644851200079653,0.021653090829564285,-0.0066961337857759885,0.009902566570931267
128,0.0026757082019042257,0.014613553239992269,0.019388058898014426,0.021550171783739667,-0.00469600161000387,0.011876586305160163
129,-0.0013365027930479715,0.01317835024154879,0.012650705939417877,0.01627495883297923,-0.0020136841682261617,0.012982809007719665
130,0.001345076588173892,0.01301106628128642,0.020673684270637753,0.019488556840176748,0.001974519334739197,0.010218292555850883
131,0.03669772222928468,0.06050891814890876,0.007301017377518323,0.04276002835388968,-0.004661271112681253,0.026797853295915653
132,-0.0020214053517199145,0.14846773872287652,0.0006410781936107705,0.06511660321633933,-0.03800063423366975,0.08851785019818084
133,-0.08858926723294441,0.19124196530004234,-0.004627034871368885,0.06934750622846333,-0.028705314140204805,0.0938664762081708
134,-0.19799919020079773,0.14568341064836696,0.05065317802349381,0.08621893022916512,-0.059932310475921395,0.10504807232784985
135,-0.10934612429335154,0.20586945802274664,0.08872113650918836,0.06703840932614474,0.047272217364569866,0.14991297046566016
136,0.002647084318620474,0.20831009100436573,0.08601418565982445,0.14637405386814464,0.04606127906652823,0.16479495224164634
137,0.19337737030007152,0.17431304335896874,0.012098164498041382,0.16792973567203712,0.0320178163984408,0.17673385850520484
138,0.15735579578037867,0.18262297376789396,-0.01597992769330408,0.16096357735566194,-0.017260141451436242,0.12769240709868662
139,0.17537275143753614,0.15262519235460587,-0.07269348678237227,0.10913688627591799,-0.026685998835474393,0.1065483697729969
140,0.028681627208060202,0.10717474679050311,-0.06399651164702015,0.0937168358281438,0.014696767097251318,0.06988033860943142
141,0.013324105712175753,0.10534500981590832,-0.03463657465047805,0.12169235717973538,-0.014657778135094111,0.05664850306879256
142,-0.06265068589405448,0.052838934674417394,0.07262292588300925,0.1071693199091397,0.022680109779102557,0.08079389122021592
143,-0.014645677526370826,0.06550925486800097,0.1226932485751131,0.05675103207754926,0.03202198804765682,0.07342688460598941
144,-0.003968408540576489,0.07367722470617578,0.1159263566605308,0.06280253714325706,0.025367578721306825,0.06991134957330898
145,0.0039787886987480295,0.07008042943852655,0.062034151885333504,0.06575146530531842,-0.02395641382319331,0.04561691081943538
146,0.029374988955351018,0.09188957781883612,0.019331004609537072,0.07692794367292505,-0.05262885446490326,0.04590822307097245
147,-0.004006296211285213,0.10303191524082918,-0.10266469515406544,0.1267293631433502,-0.0032778421076668286,0.09881119186478204
148,-0.005938212273088481,0.09995387333529446,-0.08200344012443504,0.16235386172507904,-0.010628954277044234,0.10230498750022549
149,-0.06863577010195451,0.03094093873400659,-0.03935203692437748,0.18382562212770942,0.03002673932692742,0.08628101805756579
150,-0.016015001023902894,0.07387559712563259,0.045301698195374475,0.09072534987861186,-0.013998338090842348,0.05609552434821916
151,0.05396442808287371,0.08663641465845112,0.06532917863012548,0.07123184573846161,0.018642356970270408,0.038860842118939365
152,0.06801604271655473,0.07600588831228486,0.0573199082292764,0.06329990649973043,0.018626129074744806,0.02789523870951539
153,0.031350638469021176,0.08520651448527887,0.055370305015510816,0.06827864356181605,0.013327488218129535,0.03278079667314748
154,-0.006014282915530566,0.0702363896208821,0.026677362215946777,0.04768575534150583,-0.024678263905557222,0.04672470920564158
155,0.016031622572421873,0.0752447143438951,0.011983062232608846,0.04129567841551287,-0.02335557432309896,0.04949206737016281
156,-0.0020597613331032032,0.08859993905840599,0.011275337123360173,0.040535079185439034,-0.011290113034669085,0.05041496885375729
157,-0.04463309399724293,0.08359235309300192,-0.05067406244419792,0.07664006643938469,-0.004664894058218445,0.047294552647041015
158,-0.0646725843437556,0.052589184998154695,-0.05867859953360968,0.08258797795733197,-0.012620772734062086,0.046059688123278
159,-0.016728714702890928,0.07879778909710858,-0.006680546671378544,0.1246426403448401,0.027359648651121473,0.08489354065667709
160,0.09737513627835429,0.11038933073319065,0.04932264759583885,0.077078823956987,0.02802010890108585,0.0859115486117725
161,0.1032682277390987,0.12387670236985947,0.050697911024988225,0.06324507440195479,-0.005960626725653566,0.10133461306855678
162,0.05065630011456702,0.15864076190944065,-0.0026123975839948705,0.03786026979640876,-0.03732776228359453,0.06428301260562977
163,-0.03270837469951593,0.09483002572217251,0.03938012029852709,0.08423000494066046,0.017342044341003306,0.08890225331839698
164,0.03267281405770147,0.1383544294021916,-0.006615161394329786,0.1357444029613663,0.03665764473586461,0.067672353768741
165,0.05069112169358771,0.12417386668274383,-0.012007706279767334,0.15019178636287744,0.045297966434740516,0.06707028161680184
166,0.003371682562908231,0.15614276999257365,-0.013312069073995226,0.14750110463249283,-0.03071243749227996,0.0777717554144903
167,-0.13328951582925871,0.08719748072848198,0.051941572583506145,0.10202986240001605,-0.012689676418557724,0.08161077739501432
168,-0.10730958873039077,0.1160953247452643,0.07202890060146581,0.05633091376872978,-0.04336225609161613,0.0631706959516933
169,-0.01069882861856909,0.1519515282030426,0.005958896463827299,0.052761445449401125,0.0026520468066359004,0.035782163782686394
170,0.08332751327831542,0.050896968471476546,-0.029288562029327243,0.04567815421837963,0.000687268093468076,0.0387268430114801
171,0.07465324489080828,0.05782815127524327,-0.018630134417620493,0.05664148731660494,0.0073443372728017675,0.030609839090058627
172,-5.70505977717406e-05,0.07055884846321357,0.004675303992272217,0.04804909874969029,-0.0019375187596528372,0.02668120950401974
173,-0.03666056779145561,0.046826155955275936,0.03537917778308107,0.0196551613624056,-0.019346610658032223,0.020310033218063368
174,-0.043364755352644564,0.034477899995516086,0.017977288260278487,0.02319887140017794,-0.008647891499447172,0.0281592745262078
175,-0.007344932795476569,0.027051771965766136,0.018683330430022325,0.02296253151011507,-0.006639783924691897,0.027887824016993922
176,0.003973013408868096,0.015800254495806198,-0.0033194876664827838,0.01935334848246566,0.008013349327360737,0.016251932381310535
177,0.011957467465007008,0.012991760646848047,0.004646432025401335,0.0226390000698582,0.004717618885268016,0.015458242445621825
178,0.008650689728423025,0.011781870245765328,-3.7489637063335346e-05,0.0220909189755251,0.0019886073828974398,0.02439312027448593
179,0.01663406943150934,0.018668263854553634,0.01600465755280087,0.0162808897893556,0.0006818386450528716,0.02591862180886507
180,0.007969087940539027,0.02364592512510842,0.012572937042916198,0.014182283477999588,-0.0006511746386348718,0.024841142174893506
181,-0.00268026227393675,0.026127754638274353,0.014035464138009858,0.01204596863720934,-3.264496629217679e-05,0.015710867792885743
182,-0.008008371532821574,0.014984448234186222,0.006648586524505682,0.00572566428296071,-0.004633513434460485,0.012080997159270678
183,-0.0006802592538772722,0.01829224249981988,0.003990734315719749,0.005592657544920473,-0.0020683276021557103,0.014169730804868197
184,0.010008345556392533,0.016229398615721802,0.001991407793985049,0.008123296549794155,-0.0013426703694838684,0.013990340124434248
185,0.0019915069315103147,0.021649839676319435,0.0060232888563338215,0.013023670176738505,0.004647542277124796,0.013473377832472168
186,-0.0013495886655438818,0.02022108093701546,0.010060614874045554,0.012353510372995704,-0.005956062580939172,0.01745806597868948
187,-0.0013652116299170006,0.017347391577200406,0.012757529908296938,0.011359901428947283,0.000652602060666322,0.01913639969968927
188,0.01332889152037815,0.018139352312220202,0.00799232118170333,0.009938435232166207,-0.003998159051898447,0.017790778245547194
189,0.015248532722855297,0.018463729956169194,0.006022755021542437,0.009362933259219263,0.008649918209908939,0.018399099348493524
190,0.00466890093436592,0.02479238742411849,0.007980167356162186,0.009011223563429918,-0.0006597160193034591,0.020740743452787917
191,-0.005368206343213716,0.016845662697648305,-0.00201117059706477,0.023902312320946095,0.0079967209439676,0.024769029990911417
192,-0.006670001732663997,0.01157109292659497,-0.0020454072599583647,0.03194799464145848,0.001312877904778189,0.018886605036415205
193,0.004678888809000659,0.011658020674317676,0.00732769630778663,0.03954829085432643,-0.0012777139617824826,0.02166936885967432
194,0.01538762292766905,0.01346598694865498,0.017304664554996577,0.02976373597627772,-0.00537664536416106,0.017022477858139644
195,0.02130182205922627,0.012414708264716186,0.010651118314036591,0.02560652305682281,-0.005323487814832913,0.016915378894567516
196,0.013356009680380414,0.021382937295653576,-0.003338539297505454,0.009294960247735334,0.006046998559011796,0.010981311822162174
197,0.0059845089960061364,0.021093545695581938,1.0690542064716961e-05,0.012603437939573855,-0.0013732378261546358,0.012151357401248694
198,0.00932626641082477,0.022902174431791832,0.012652369238677647,0.016470856147318257,0.0020154401540267296,0.013031820129909213
199,0.009332196830596506,0.021015027234836507,0.01133440902254256,0.017418823869878884,0.0006433600597667733,0.01282339601858541
200,-0.0013372222732982028,0.0256536601689267,0.010692405788671066,0.01757114973646252,-7.565814390054253e-06,0.015423063851040225
201,0.013318970502440212,0.0554446460595715,-0.005994962381060771,0.01567363091129029,-0.0027257790258047388,0.015306722776382085
202,0.04733735832210555,0.0668693328598842,2.6474642501956787e-05,0.019161883277733924,-0.008698279514895392,0.018868338202403835
203,0.03126932015247756,0.09225979584922345,-0.012006154163712592,0.021871978109337335,0.007289947975355148,0.03055183835365421
204,-0.020661237756557666,0.09370022398381203,0.016660422210893273,0.045974727843167924,-0.006642726749289383,0.04008649102968013
205,-0.07140230494891002,0.04509190748962573,0.012051694893240582,0.05078524519701883,-0.002661208169893144,0.041817529942063406
206,-0.04998219103839964,0.045437272565113505,0.041332712917240735,0.04698410320080372,-0.02199774545186033,0.04501913492146531
207,-0.014663401057957002,0.04434023595174075,0.006034628211985271,0.05465148595702424,0.01676477066092784,0.05865732833731722
208,0.033249939529105314,0.04655535351582885,0.009980286167874814,0.05471989359877643,0.002667283430545389,0.0638837873145576
209,0.026690790001045624,0.05919763432440062,-0.00194884799068262,0.04376671408736028,0.01938850506733938,0.05030936889326132
210,0.016640257955222174,0.0646827395357992,0.020677068460000787,0.0257514806439683,-0.011339395154031321,0.03441833229705298
211,-0.005343856205204581,0.04627803391433478,0.00999900359088515,0.025460589805056236,0.005345855890583536,0.03340014627645574
212,0.004630909729807609,0.028375416762524055,-0.0026662811465327906,0.023387248716792576,2.8719850876129473e-05,0.030498226348888175
213,0.015325309503928389,0.01772683153822465,-0.0033694713172880498,0.021372692721822812,-0.0013321460080966815,0.027964943522376884
214,0.006592939380458243,0.017378428511922065,0.007328354210577504,0.018350693474826426,0.004714515261811724,0.024243971089494373
215,0.006670594106880346,0.017920972324800732,0.016675834628613648,0.009033220543807449,-0.0026929929487687254,0.02870150771112386
216,-0.0013798617137878476,0.0091984363562192,0.007345975756584205,0.01287451208384296,0.006007079873428825,0.026482750879660497
217,-0.0014236152413031407,0.009027970233041407,0.007357817889634932,0.014045408406169014,-0.0013410151206107311,0.020455003001994126
218,-0.0013827640144499884,0.009418831155271371,-0.001953579059833859,0.013008255981048768,0.003301706165470318,0.012028258086359541
219,0.005300352609093806,0.016520424895462016,0.004027858344506129,0.013772799987174279,0.0046759667392931225,0.009552019581267135
220,-2.620304034197593e-05,0.021881763102907615,-0.0027013861781681465,0.018478255186708984,-0.001961175538740156,0.0172596314263158
221,0.003997635412789232,0.023566504384387253,0.010726684451895278,0.02631227358634557,-0.005318454485213322,0.022464236586962567
222,-0.008005300566015897,0.01857245620903207,-0.007996943777172295,0.03737842322548456,2.027445617561625e-05,0.027560752242277282
223,0.007981814990718697,0.020008928421231288,0.008025173900260538,0.041610562683820566,0.002688160601760767,0.023916158481644006
224,0.007980686335831527,0.019660509962011945,0.001975227300716377,0.03665632605650929,0.005333844682502251,0.020590132294864893
225,0.011275945889461923,0.016351726853601617,0.02065808341025423,0.01649295650732802,-0.00197493033078018,0.016534523399777283
226,0.0020147556029115376,0.012093348838317707,0.001284034874113472,0.014931528524166814,-0.002700394222504803,0.01562910814616644
227,0.0019662621600803104,0.009941366212977162,-0.002661522425199425,0.013499339691897894,0.0006474145091932897,0.013286364650270376
228,0.002087302607973027,0.009437918378577844,0.001309009495716327,0.018674761606483476,-0.0033528427319187647,0.013396471381938382
229,0.0073273686371436554,0.009413709344895318,0.007980724394104083,0.014853718452098727,-0.002648025850691459,0.013686925889839045
230,0.009384435681685717,0.010794433366504711,0.009992230742943415,0.013303397809624737,-0.005969655410573823,0.010429548072428036
231,0.015402999917949913,0.007022679276874205,0.002695119904301203,0.006742253395222366,-0.0013220300575734756,0.008515865258153168
232,0.0067233667402780434,0.01596705461829477,0.0026702696196174475,0.005446054373002329,0.0019874559491389427,0.007091507331341166
233,0.0034139755157578428,0.014295373018883163,0.0026685103290453216,0.007478979602798708,0.002615935338270997,0.0072915087910059365
234,0.0013736345325537636,0.012548083803911623,0.0013150349488040317,0.008704395768953732,0.0019831692885842397,0.008988634972304102
235,0.006660566289269029,0.006642377985445993,0.0039962718931898155,0.011705977860389552,-0.003340344162575664,0.013212916944937992
236,0.006734320846710714,0.005504601355460345,0.005948551836206674,0.012697325242346338,-0.0060184432557139345,0.019962467939365115
237,0.0013210184417409125,0.010293537938064784,0.0013039484292141294,0.017336444180657846,-0.007331923192103962,0.018812617683901453
238,0.008016394053811998,0.014110099951332068,0.0099805196215875,0.024158131408478965,-0.0006696242760537389,0.018617745248054648
239,0.00532588842295448,0.015249664874401048,0.012022385697272087,0.023642287471043237,-0.003989586660982337,0.013491471545190337
