time,ax,ay,az,atotal
0.977,15.71,2.64,-2.49,16.12
0.987,15.70,3.27,-3.28,16.37
0.997,15.38,3.64,-4.19,16.35
1.007,14.68,3.69,-4.32,15.74
1.017,14.22,3.77,-3.85,15.20
1.027,13.57,3.72,-3.46,14.49
1.037,12.68,3.77,-4.54,13.98
1.047,11.61,3.64,-5.77,13.47
1.057,9.75,3.26,-6.95,12.41
1.067,5.57,2.33,-10.09,11.76
1.078,1.70,0.64,-12.86,12.99
1.088,1.88,0.04,-11.10,11.26
1.098,3.69,0.26,-6.40,7.39
1.108,3.88,-0.61,-3.36,5.17
1.118,1.78,-1.75,-2.26,3.37
1.128,3.25,-1.42,-2.66,4.44
1.138,3.54,0.00,-0.02,3.54
1.148,1.32,-0.95,0.12,1.63
1.159,0.95,-0.11,0.46,1.06
1.168,1.21,1.07,1.47,2.18
1.178,2.23,1.17,1.56,2.96
1.188,2.29,1.05,1.91,3.16
1.198,2.10,0.74,2.56,3.39
1.208,0.01,0.75,2.80,2.90
1.218,-2.77,0.18,1.73,3.27
1.228,-5.30,-0.59,0.12,5.34
1.238,-6.99,-1.35,-1.17,7.21
1.249,-8.29,-2.14,-0.53,8.58
1.259,-8.91,-2.87,1.05,9.42
1.269,-6.68,-3.41,2.58,7.93
1.279,-5.33,-3.98,2.33,7.05
1.289,-4.10,-3.26,0.18,5.25
1.299,-3.12,-1.99,-1.20,3.89
1.309,-2.70,-1.24,-1.06,3.15
1.319,-2.36,-0.80,-0.43,2.53
1.329,-2.35,-0.42,0.47,2.43
1.339,-2.64,0.11,0.69,2.73
1.349,-2.49,0.38,0.81,2.65
1.359,-1.06,0.99,0.41,1.50
1.369,0.61,1.59,-0.84,1.90
1.379,1.27,1.76,-1.70,2.75
1.390,1.31,1.52,-1.00,2.24
1.400,0.95,0.66,0.31,1.19
1.410,0.32,-0.32,1.20,1.28
1.420,-0.53,-1.07,1.72,2.09
1.430,-0.37,-1.14,1.46,1.89
1.440,0.74,-1.62,2.23,2.86
1.450,1.10,-1.67,0.81,2.15
1.460,1.39,-1.65,-0.16,2.17
1.470,0.66,-1.81,-1.47,2.42
1.480,0.78,-2.58,-1.91,3.30
1.490,0.18,-3.16,0.23,3.17
1.500,-0.75,-3.63,2.52,4.48
1.510,-1.03,-3.91,3.09,5.09
1.521,-0.22,-3.77,2.31,4.43
1.531,-2.27,-3.33,1.36,4.25
1.541,-3.99,-2.80,-1.86,5.22
1.551,-2.85,-2.62,-2.32,4.52
1.561,-2.69,-2.78,0.02,3.87
1.571,-3.09,-1.94,3.22,4.87
1.581,-2.84,-0.55,2.32,3.71
1.591,-1.06,0.52,-0.12,1.19
1.601,1.71,2.45,-1.25,3.24
1.611,4.27,4.51,-3.59,7.18
1.621,5.37,5.80,-3.01,8.46
1.631,6.25,6.37,-1.74,9.09
1.641,6.44,6.95,-1.84,9.65
1.651,6.29,7.12,-2.10,9.72
1.661,7.83,6.93,-2.00,10.64
1.672,8.99,7.21,-2.70,11.84
1.682,6.34,6.34,-3.57,9.65
1.692,-0.23,4.32,-2.31,4.91
1.702,-4.30,1.81,0.74,4.72
1.712,-4.02,0.30,1.43,4.28
1.722,-4.05,-0.18,0.53,4.09
1.732,-4.86,-0.68,-1.93,5.27
1.742,8.50,6.36,-2.94,11.02
1.752,9.16,3.46,8.19,12.76
1.762,-3.20,0.64,4.86,5.85
1.772,1.18,4.85,0.81,5.06
1.782,5.20,3.70,3.91,7.49
1.792,-0.11,0.14,2.62,2.62
1.803,-4.10,0.12,-1.07,4.24
1.813,-6.14,-1.91,-1.99,6.73
1.823,-6.68,-5.42,1.39,8.71
1.833,-6.79,-6.66,3.64,10.19
1.843,-6.77,-9.51,4.58,12.54
1.853,-8.23,-11.12,2.04,13.98
1.863,-6.12,-7.50,1.05,9.74
1.873,-3.77,-8.62,0.95,9.46
1.883,-2.99,-7.70,-0.28,8.27
1.893,-2.32,-5.32,-1.59,6.02
1.903,-1.78,-4.22,-2.24,5.10
1.913,-2.34,-3.89,-1.41,4.76
1.923,-3.49,-3.66,-0.24,5.06
1.933,-3.73,-2.98,0.47,4.80
1.943,-2.17,-2.38,0.34,3.24
1.954,-1.38,-2.30,-0.04,2.68
1.964,-1.52,-2.65,-0.27,3.07
1.974,0.10,-2.37,-1.35,2.73
1.984,2.75,-1.55,-2.42,3.98
1.994,6.04,-0.84,-1.24,6.22
2.004,8.28,-0.35,0.91,8.33
2.014,10.88,-0.18,0.53,10.89
2.024,9.22,-0.01,-1.97,9.43
2.034,5.04,0.10,-2.68,5.71
2.044,2.06,-0.60,-1.15,2.43
2.054,0.88,-1.33,0.51,1.67
2.064,0.35,-1.43,1.71,2.26
2.074,0.19,-0.88,1.43,1.69
2.084,0.19,-0.53,0.70,0.90
2.094,-0.36,0.29,-0.64,0.80
2.104,-0.58,0.42,-1.81,1.95
2.115,-0.62,0.65,-1.42,1.68
2.125,-0.34,0.62,-0.98,1.21
2.135,-0.30,0.88,-0.34,0.99
2.145,-0.30,1.68,0.06,1.71
2.155,-0.21,2.02,0.33,2.06
2.165,0.36,2.70,0.23,2.74
2.175,0.94,3.25,-0.50,3.42
2.185,0.93,2.89,-1.40,3.35
2.195,0.50,2.21,-0.63,2.36
2.205,0.03,1.93,0.21,1.94
2.215,-0.99,1.41,0.63,1.84
2.225,-1.16,0.67,0.78,1.55
2.235,-1.05,0.34,0.97,1.47
2.245,-0.91,0.20,0.97,1.35
2.256,-0.50,-0.20,0.55,0.77
2.266,-0.11,-0.64,-0.42,0.77
2.276,0.02,-0.80,-1.37,1.59
2.286,0.14,-1.08,-1.73,2.05
2.296,0.24,-1.23,-1.51,1.96
2.306,0.11,-1.20,-1.17,1.68
2.316,0.41,-1.64,-1.12,2.02
2.326,0.15,-1.57,-0.93,1.84
2.336,-0.05,-1.57,-0.60,1.68
2.346,-0.32,-1.56,-0.28,1.62
2.356,-0.42,-1.38,0.04,1.44
2.366,-0.62,-1.45,0.54,1.67
2.376,-1.15,-1.46,0.77,2.01
2.387,-1.28,-1.21,0.72,1.91
2.397,-0.92,-0.94,0.63,1.46
2.407,-0.14,-0.57,0.40,0.71
2.417,0.54,-0.29,0.12,0.63
2.427,0.68,-0.36,-0.01,0.77
2.437,0.40,-0.60,0.10,0.73
2.447,0.14,-0.78,0.14,0.81
2.457,0.03,-0.86,-0.18,0.88
2.467,-0.13,-0.82,-0.57,1.01
2.477,-0.30,-0.61,-0.64,0.93
2.487,-0.04,-0.32,-0.30,0.44
2.497,0.69,-0.13,0.17,0.72
2.507,1.22,-0.09,0.71,1.41
2.517,1.31,-0.20,1.18,1.77
2.528,1.09,-0.28,1.41,1.80
2.538,0.71,-0.19,1.37,1.56
2.548,0.32,-0.21,1.06,1.13
2.558,-0.08,-0.46,0.34,0.58
2.568,-0.32,-0.56,-0.55,0.85
2.578,-0.23,-0.58,-1.50,1.62
2.588,-0.70,-0.84,-1.66,1.99
2.598,-1.16,-0.86,-0.98,1.75
2.608,-1.42,-1.09,-0.73,1.93
2.618,-2.22,-0.97,-1.01,2.62
2.628,-1.86,-0.72,-1.33,2.39
2.638,-1.02,-0.57,-1.25,1.71
2.648,-0.42,-0.33,-0.90,1.04
2.658,-0.11,-0.10,-0.76,0.77
2.669,0.03,0.13,-0.84,0.85
2.679,-0.01,0.40,-1.07,1.14
2.689,0.02,0.65,-1.25,1.41
2.699,-0.01,0.89,-1.16,1.46
2.709,-0.62,1.13,-1.23,1.79
2.719,-1.31,1.49,-1.41,2.44
2.729,-1.13,1.46,-1.23,2.22
2.739,-1.02,1.38,-0.83,1.90
2.749,-0.99,1.48,-0.22,1.79
2.759,-0.87,1.50,0.43,1.78
2.769,-0.56,1.44,1.00,1.84
2.779,0.15,1.45,1.73,2.26
2.789,1.02,1.51,2.57,3.15
2.799,1.58,1.37,3.21,3.83
2.809,1.75,1.11,3.55,4.11
2.820,1.66,0.93,3.56,4.04
2.830,1.30,0.86,3.39,3.73
2.840,0.79,0.77,3.06,3.25
2.850,0.35,0.65,2.64,2.74
2.860,0.11,0.46,2.34,2.38
2.870,0.14,0.21,2.21,2.22
2.880,0.21,-0.06,2.32,2.33
2.890,0.28,-0.24,2.43,2.46
2.900,0.35,-0.45,2.47,2.53
2.910,0.37,-0.70,2.34,2.47
2.920,0.36,-0.93,1.95,2.18
2.930,0.21,-1.04,1.26,1.65
2.940,0.01,-1.04,-0.47,1.14
2.950,-0.16,-0.77,-3.61,3.70
2.962,-0.91,-0.33,-6.61,6.68
2.971,-0.79,-0.30,-7.24,7.29
2.981,0.75,-0.88,-4.68,4.82
2.991,1.46,-0.97,-2.11,2.74
3.001,3.14,-0.65,0.09,3.21
3.011,3.52,-0.35,1.01,3.68
3.022,3.19,-0.04,0.94,3.32
3.031,2.89,0.18,0.52,2.94
3.041,2.68,0.35,0.21,2.71
3.051,2.29,0.53,-0.03,2.35
3.061,1.61,0.83,0.09,1.81
3.071,0.82,0.83,0.54,1.28
3.081,0.30,0.67,0.79,1.08
3.091,0.43,0.79,0.78,1.19
3.102,1.36,1.29,0.60,1.97
3.112,1.82,1.70,0.02,2.49
3.122,0.85,1.78,-0.75,2.11
3.132,-0.51,1.39,-1.55,2.14
3.142,-1.13,0.63,-2.71,3.00
3.152,2.41,1.32,-2.26,3.56
3.162,6.51,3.13,1.42,7.36
3.172,4.69,2.29,3.11,6.07
3.182,1.59,1.10,2.26,2.97
3.192,-1.33,0.93,0.68,1.76
3.202,-3.52,1.08,-0.60,3.73
3.212,-4.79,1.46,-1.14,5.14
3.222,-3.42,1.87,-0.03,3.90
3.232,-1.03,1.65,1.72,2.59
3.243,-1.73,1.21,3.36,3.97
3.253,-3.53,0.55,4.40,5.66
3.263,-5.23,-0.94,5.53,7.67
3.273,-7.36,-1.99,5.94,9.67
3.283,-7.93,-1.09,4.63,9.25
3.293,-6.05,-1.25,0.08,6.17
3.303,-5.43,-1.49,-1.89,5.94
3.313,-4.96,-0.74,-1.49,5.23
3.323,-4.64,-1.06,-1.06,4.88
3.333,-4.95,-2.25,-0.16,5.44
3.343,-6.14,-3.41,0.22,7.03
3.353,-6.76,-4.09,0.48,7.92
3.363,-5.53,-4.72,0.70,7.31
3.373,-4.45,-5.13,0.63,6.82
3.383,-2.88,-5.51,0.78,6.27
3.394,-0.84,-5.28,0.07,5.35
3.404,1.04,-4.62,-0.22,4.75
3.414,3.16,-3.83,-1.21,5.11
3.424,4.88,-2.03,-2.40,5.81
3.434,7.40,-0.92,-3.23,8.13
3.444,7.88,-0.10,-3.16,8.49
3.454,6.94,1.12,-2.20,7.36
3.464,4.43,2.36,-0.65,5.06
3.474,0.90,3.46,0.86,3.68
3.484,-0.94,2.08,0.67,2.38
3.494,-1.42,1.26,0.34,1.93
3.504,-1.07,1.38,0.89,1.96
3.514,-1.50,1.81,0.92,2.52
3.524,-2.08,2.58,0.71,3.39
3.535,-1.50,2.32,0.52,2.81
3.545,-0.84,1.51,0.55,1.81
3.555,-1.01,0.97,1.06,1.76
3.565,-1.40,0.93,1.84,2.49
3.575,-1.92,0.67,1.70,2.65
3.585,-2.31,-0.06,1.30,2.65
3.595,-2.02,-0.51,0.27,2.10
3.605,-1.94,-0.60,-0.73,2.16
3.615,-1.43,0.01,-1.85,2.34
3.625,-0.97,0.29,-2.54,2.74
3.635,-0.83,0.11,-2.21,2.37
3.645,-1.19,-0.33,-0.61,1.38
3.655,-0.96,-1.32,0.59,1.73
3.665,-0.77,-1.92,1.87,2.79
3.676,-0.54,-2.27,2.09,3.14
3.686,-0.26,-2.60,1.36,2.95
3.696,0.18,-2.78,0.47,2.83
3.706,0.75,-3.00,-0.27,3.10
3.716,1.15,-3.34,-0.72,3.61
3.726,1.53,-3.73,-0.76,4.10
3.736,1.91,-3.95,-0.47,4.41
3.746,2.41,-3.63,-0.25,4.36
3.756,2.95,-2.75,0.14,4.03
3.766,3.23,-1.22,0.26,3.47
3.776,3.13,-0.11,0.11,3.13
3.786,2.93,0.09,0.11,2.93
3.796,2.30,0.16,0.26,2.32
3.806,1.74,0.29,0.40,1.81
3.817,1.23,0.09,0.62,1.38
3.827,0.78,0.47,0.68,1.14
3.837,0.29,0.51,0.21,0.62
3.847,0.04,0.36,-0.34,0.50
3.857,-0.17,0.43,-0.56,0.72
3.867,-0.45,0.67,-0.63,1.02
3.877,-0.62,0.82,-0.58,1.18
3.887,-0.67,0.83,-0.58,1.21
3.897,-0.46,0.98,-0.62,1.24
3.907,-0.18,1.40,-0.47,1.48
3.917,-0.08,1.33,-0.17,1.34
3.927,-0.13,1.06,0.24,1.10
3.937,-0.21,1.24,0.52,1.36
3.947,-0.35,0.84,0.51,1.05
3.958,-0.55,0.22,0.47,0.75
3.968,-0.61,0.07,0.68,0.92
3.978,-0.56,0.58,1.09,1.36
3.988,-0.47,2.60,0.18,2.65
3.998,-0.75,3.13,-0.55,3.26
4.008,-0.21,2.26,1.02,2.48
4.018,0.39,0.80,1.83,2.04
4.028,0.41,0.44,1.11,1.26
4.038,0.33,0.33,-0.06,0.47
4.048,0.13,-0.56,-0.85,1.02
4.058,-0.09,-1.62,-1.04,1.93
4.068,-0.20,-1.66,-0.88,1.90
4.078,-0.41,-1.23,-0.85,1.55
4.088,-1.03,-2.58,-0.80,2.89
4.098,-1.41,-3.67,-0.64,3.99
4.108,-1.37,-3.49,-0.45,3.77
4.119,-0.97,-2.62,-0.08,2.79
4.129,-0.30,-1.84,0.12,1.87
4.139,0.23,-1.27,-0.16,1.30
4.149,0.43,-0.51,-0.56,0.87
4.159,0.59,-0.08,-0.78,0.98
4.169,0.51,-0.63,-0.92,1.23
4.179,0.25,-1.37,-1.29,1.90
4.189,-0.06,-1.63,-1.67,2.33
4.199,-0.27,-1.44,-1.61,2.18
4.209,-0.13,-0.86,-1.00,1.32
4.219,0.08,-0.37,-0.05,0.38
4.229,0.18,-0.19,0.90,0.94
4.239,0.15,-0.23,1.57,1.59
4.250,-0.07,-0.21,1.73,1.75
4.260,-0.41,-0.14,1.25,1.32
4.270,-0.45,0.18,0.73,0.88
4.280,-0.12,0.34,0.57,0.67
4.290,0.10,0.44,0.60,0.75
4.300,0.30,0.62,0.65,0.95
4.310,0.42,0.69,0.70,1.07
4.320,0.52,0.62,0.75,1.11
4.330,0.69,0.74,0.88,1.34
4.340,0.83,0.71,0.98,1.47
4.350,0.95,0.38,0.96,1.40
4.360,0.97,-0.06,0.97,1.37
4.370,1.00,-0.28,1.04,1.48
4.380,1.06,-0.21,1.01,1.48
4.391,1.05,-0.09,0.88,1.38
4.401,0.93,-0.02,0.71,1.17
4.411,0.80,0.05,0.57,0.99
4.421,0.65,0.08,0.49,0.82
4.431,0.51,0.09,0.48,0.71
4.441,0.41,0.13,0.52,0.67
4.451,0.34,0.18,0.57,0.69
4.461,0.30,0.14,0.57,0.66
4.471,0.28,0.01,0.47,0.54
4.481,0.19,-0.18,0.29,0.39
4.491,0.14,-0.35,0.12,0.40
4.501,0.24,-0.23,0.09,0.35
4.511,0.23,-0.12,-0.02,0.26
4.521,0.23,-0.20,-0.12,0.33
4.532,0.12,-0.18,-0.22,0.31
4.542,0.03,-0.28,-0.33,0.43
4.552,0.09,-0.08,-0.35,0.37
4.562,-0.03,-0.23,-0.39,0.45
4.572,-0.08,-0.27,-0.34,0.44
4.582,-0.12,-0.24,-0.34,0.43
4.592,-0.15,-0.21,-0.30,0.40
4.602,-0.21,-0.14,-0.26,0.37
4.612,-0.39,-0.07,-0.24,0.46
4.622,-0.66,0.06,-0.18,0.69
4.632,-0.89,0.14,-0.17,0.92
4.642,-1.26,0.07,-0.16,1.28
4.652,-1.39,0.14,-0.25,1.42
4.662,-1.17,0.30,-0.37,1.26
4.672,-0.92,0.29,-0.54,1.10
4.683,-0.65,0.26,-0.78,1.04
4.693,-0.45,0.21,-0.91,1.04
4.703,-0.39,0.07,-0.97,1.05
4.713,-0.37,-0.03,-1.02,1.08
4.723,-0.34,-0.08,-1.01,1.07
4.733,-0.27,-0.09,-1.00,1.04
4.743,-0.17,-0.05,-0.96,0.98
4.753,-0.05,0.01,-0.87,0.88
4.763,0.06,0.04,-0.78,0.79
4.773,0.13,0.02,-0.67,0.68
4.783,0.14,-0.01,-0.55,0.57
4.793,0.12,-0.05,-0.41,0.43
4.803,0.12,-0.07,-0.28,0.31
4.813,0.09,-0.06,-0.16,0.20
4.824,0.03,-0.02,-0.06,0.07
4.834,0.01,0.02,0.05,0.05
4.844,-0.04,0.02,0.11,0.12
4.854,-0.10,0.02,0.18,0.21
4.864,-0.18,0.02,0.21,0.28
4.874,-0.24,-0.00,0.24,0.33
4.884,-0.26,-0.02,0.26,0.37
4.894,-0.30,-0.01,0.30,0.42
4.904,-0.30,0.01,0.30,0.43
4.914,-0.31,0.02,0.33,0.46
4.924,-0.32,0.02,0.37,0.49
4.934,-0.31,0.06,0.42,0.53
4.944,-0.31,0.09,0.47,0.57
4.954,-0.30,0.13,0.52,0.61
4.964,-0.26,0.14,0.56,0.63
4.975,-0.25,0.07,0.57,0.63
4.985,-0.20,0.01,0.56,0.60
4.995,-0.09,-0.01,0.55,0.56
5.005,0.02,-0.01,0.53,0.53
5.015,0.13,0.01,0.50,0.52
5.025,0.25,0.01,0.45,0.52
5.035,0.34,0.02,0.43,0.55
5.045,0.42,0.03,0.41,0.59
5.055,0.50,0.04,0.38,0.63
5.065,0.55,0.04,0.37,0.66
5.075,0.58,0.02,0.36,0.69
5.085,0.62,-0.00,0.33,0.70
5.095,0.63,-0.00,0.31,0.71
5.106,0.61,-0.02,0.29,0.67
5.116,0.59,-0.03,0.28,0.65
5.126,0.55,-0.05,0.26,0.61
5.136,0.51,-0.08,0.24,0.57
5.146,0.42,-0.13,0.19,0.48
5.156,0.30,-0.14,0.19,0.38
5.166,0.18,-0.13,0.16,0.27
5.176,0.07,-0.08,0.14,0.17
5.186,-0.05,-0.02,0.10,0.11
5.196,-0.18,0.02,0.07,0.19
5.206,-0.31,0.07,0.03,0.32
5.216,-0.47,0.09,-0.02,0.48
5.226,-0.60,0.10,-0.06,0.61
5.236,-0.68,0.11,-0.12,0.70
5.246,-0.73,0.12,-0.19,0.76
5.257,-0.75,0.15,-0.28,0.82
5.267,-0.77,0.22,-0.33,0.86
5.277,-0.75,0.25,-0.40,0.89
5.287,-0.74,0.24,-0.49,0.92
5.297,-0.68,0.18,-0.55,0.89
5.307,-0.56,0.13,-0.59,0.82
5.317,-0.44,0.08,-0.61,0.76
5.327,-0.33,0.04,-0.60,0.68
5.337,-0.22,0.03,-0.57,0.61
5.347,-0.12,0.01,-0.53,0.54
5.357,-0.02,0.02,-0.47,0.47
5.367,0.05,0.04,-0.41,0.41
5.378,0.14,0.03,-0.34,0.37
5.387,0.19,-0.00,-0.28,0.34
5.398,0.22,-0.04,-0.19,0.29
5.408,0.26,-0.08,-0.15,0.31
5.418,0.27,-0.10,-0.10,0.31
5.428,0.30,-0.10,-0.06,0.32
5.438,0.30,-0.08,-0.02,0.31
5.448,0.27,-0.06,0.04,0.28
5.458,0.24,-0.03,0.07,0.25
5.468,0.20,-0.01,0.10,0.23
5.478,0.15,-0.00,0.12,0.19
5.488,0.08,-0.01,0.13,0.15
5.498,-0.00,-0.01,0.17,0.17
5.508,-0.05,0.01,0.20,0.20
5.518,-0.11,0.05,0.22,0.25
5.528,-0.16,0.09,0.23,0.30
5.538,-0.20,0.11,0.26,0.34
5.549,-0.23,0.13,0.28,0.39
5.559,-0.25,0.13,0.30,0.42
5.569,-0.26,0.11,0.32,0.42
5.579,-0.24,0.08,0.33,0.42
5.589,-0.23,0.05,0.33,0.40
5.599,-0.19,0.01,0.32,0.37
5.609,-0.14,0.01,0.32,0.35
5.619,-0.06,0.01,0.31,0.31
5.629,0.02,0.01,0.29,0.29
5.639,0.08,0.01,0.27,0.28
5.649,0.11,0.03,0.25,0.28
5.659,0.15,0.06,0.25,0.30
5.670,0.16,0.04,0.25,0.30
5.679,0.16,0.00,0.25,0.30
5.690,0.16,-0.03,0.22,0.28
5.700,0.17,-0.06,0.20,0.27
5.710,0.17,-0.05,0.19,0.26
5.720,0.17,-0.02,0.17,0.24
5.730,0.16,-0.01,0.14,0.22
5.740,0.15,0.02,0.11,0.18
5.750,0.13,0.05,0.07,0.16
5.760,0.08,0.09,0.04,0.13
5.770,0.07,0.08,-0.02,0.11
5.780,0.02,0.06,-0.07,0.09
5.790,-0.01,0.02,-0.10,0.10
5.800,-0.04,-0.02,-0.14,0.14
5.810,-0.06,-0.01,-0.17,0.18
5.821,-0.07,-0.02,-0.16,0.18
5.831,-0.08,0.00,-0.17,0.18
5.841,-0.10,0.03,-0.19,0.22
5.851,-0.10,0.06,-0.21,0.24
5.861,-0.07,0.08,-0.23,0.25
5.871,-0.07,0.07,-0.24,0.26
5.881,-0.08,0.06,-0.24,0.26
5.891,-0.06,0.07,-0.25,0.27
5.901,-0.03,0.05,-0.24,0.25
5.911,-0.05,0.06,-0.23,0.24
5.921,-0.04,0.05,-0.21,0.22
5.931,-0.05,0.05,-0.18,0.20
5.941,-0.08,0.05,-0.16,0.19
5.952,-0.10,0.01,-0.16,0.19
5.962,-0.10,-0.01,-0.15,0.19
5.972,-0.10,-0.01,-0.13,0.16
5.982,-0.08,0.02,-0.13,0.16
5.992,-0.07,0.01,-0.12,0.14
6.002,-0.05,0.03,-0.12,0.13
6.012,-0.02,0.04,-0.14,0.15
6.022,-0.02,0.05,-0.10,0.12
6.032,-0.03,0.05,-0.09,0.11
6.042,-0.03,0.06,-0.08,0.10
6.052,-0.05,0.02,-0.06,0.08
6.062,-0.08,0.02,-0.02,0.09
6.072,-0.09,0.05,0.00,0.11
6.082,-0.11,0.06,0.04,0.13
6.092,-0.11,0.06,0.07,0.15
6.103,-0.09,0.05,0.07,0.12
6.113,-0.09,0.06,0.09,0.14
6.123,-0.07,0.05,0.10,0.13
6.133,-0.07,0.05,0.11,0.14
6.143,-0.06,0.06,0.11,0.14
6.153,-0.02,0.08,0.12,0.14
6.163,-0.03,0.10,0.11,0.15
6.173,-0.00,0.08,0.11,0.13
6.183,0.03,0.03,0.08,0.09
6.193,0.04,-0.04,0.05,0.08
6.203,0.10,-0.08,0.04,0.14
6.213,0.13,-0.12,0.01,0.18
6.223,0.20,-0.11,-0.01,0.23
6.233,0.23,-0.07,-0.02,0.24
6.243,0.28,-0.00,-0.01,0.28
6.253,0.24,0.07,0.00,0.25
6.264,0.21,0.10,0.02,0.24
6.274,0.16,0.09,0.05,0.19
6.284,0.10,0.03,0.07,0.13
6.294,0.06,-0.03,0.08,0.11
6.304,0.03,-0.07,0.09,0.11
6.314,0.05,-0.09,0.08,0.13
6.324,0.06,-0.08,0.05,0.12
6.334,0.05,-0.04,0.03,0.07
6.344,0.06,0.06,0.12,0.15
6.354,0.15,0.17,0.21,0.31
6.364,0.03,0.09,0.36,0.38
6.374,-0.08,0.09,0.43,0.44
6.384,-0.16,0.10,0.45,0.49
6.395,-0.17,0.06,0.46,0.49
6.405,-0.16,0.10,0.55,0.59
6.415,-0.23,0.10,0.84,0.88
6.425,-0.31,-0.04,0.94,0.99
6.435,-0.32,-0.06,0.78,0.85
6.445,-0.20,-0.01,0.58,0.62
6.455,-0.05,0.10,0.37,0.39
6.465,-0.00,0.08,0.08,0.12
6.475,0.06,0.03,-0.39,0.40
6.485,-0.04,-0.02,-0.80,0.80
6.495,-0.07,0.01,-1.04,1.04
6.505,0.05,0.06,-1.09,1.09
6.515,0.08,0.07,-1.00,1.01
6.525,0.01,0.07,-0.83,0.83
