time,ax,ay,az,atotal
0.674,0.01,-0.48,1.21,1.30
0.685,-0.13,-0.39,1.03,1.11
0.695,-0.41,-0.36,0.74,0.92
0.705,-0.59,-0.69,0.46,1.02
0.715,-0.55,-1.08,0.42,1.28
0.725,0.17,-1.03,0.43,1.13
0.735,0.77,-0.82,0.35,1.17
0.745,0.80,-0.82,0.32,1.19
0.755,0.53,-0.60,0.24,0.83
0.765,0.17,-0.43,0.10,0.47
0.775,-0.11,-0.54,0.05,0.55
0.785,-0.27,-0.92,0.20,0.98
0.795,-0.14,-1.07,0.37,1.14
0.805,0.07,-0.87,0.46,0.98
0.815,0.12,-0.36,0.50,0.63
0.826,0.31,0.19,0.49,0.61
0.836,0.44,0.08,0.48,0.65
0.846,0.15,-0.10,0.49,0.52
0.856,0.42,-0.79,0.62,1.09
0.866,0.77,-1.44,1.17,2.01
0.876,0.03,-1.87,2.40,3.05
0.886,-2.32,-2.21,4.29,5.35
0.896,-3.15,-0.53,4.69,5.67
0.906,-1.35,0.28,3.10,3.39
0.916,0.61,-1.90,0.99,2.23
0.926,1.20,-3.02,0.03,3.25
0.936,0.79,-2.27,-0.47,2.45
0.946,0.42,-2.17,-0.81,2.36
0.956,-0.05,-2.18,-1.07,2.43
0.966,-0.32,-2.04,-1.17,2.37
0.977,0.01,-2.14,-1.09,2.40
0.987,0.64,-1.97,-1.15,2.37
0.997,0.97,-1.68,-1.15,2.26
1.007,1.05,-1.40,-1.10,2.07
1.017,0.82,-0.96,-1.00,1.61
1.027,0.21,-0.90,-0.78,1.21
1.037,-0.16,-1.08,-0.49,1.20
1.047,0.01,-0.93,-0.40,1.01
1.057,0.20,-0.60,-0.45,0.77
1.067,0.16,-0.57,-0.64,0.87
1.077,0.13,-0.98,-0.92,1.34
1.087,-0.20,-1.13,-1.16,1.63
1.097,-0.75,-0.88,-1.27,1.72
1.107,-0.78,-0.74,-1.42,1.78
1.117,-0.70,-0.70,-1.69,1.96
1.127,-0.85,-0.54,-1.92,2.16
1.138,-1.12,-0.57,-2.03,2.39
1.148,-1.28,-0.66,-2.13,2.57
1.158,-1.27,-0.41,-2.50,2.83
1.168,-0.99,0.09,-2.37,2.57
1.178,-0.26,-0.02,-2.55,2.56
1.188,0.50,-0.13,-2.69,2.74
1.198,0.89,-0.12,-2.29,2.46
1.208,0.80,0.05,-1.78,1.95
1.218,0.16,0.20,-1.51,1.53
1.228,-0.82,0.30,-1.41,1.66
1.238,-1.34,0.33,-1.43,1.99
1.248,-1.47,0.43,-1.34,2.03
1.258,-1.08,0.20,-1.44,1.81
1.269,-0.61,-0.03,-1.47,1.59
1.279,-0.20,0.00,-0.97,0.99
1.289,0.20,-0.06,-0.34,0.40
1.299,0.19,0.21,0.11,0.30
1.309,-0.14,0.49,0.27,0.58
1.319,-0.35,0.34,0.17,0.52
1.329,-0.43,0.25,0.01,0.50
1.339,-0.35,0.10,-0.12,0.38
1.349,-0.24,-0.08,0.14,0.28
1.359,-0.19,0.11,0.42,0.47
1.369,-0.20,0.39,0.60,0.75
1.379,-0.23,0.39,0.76,0.88
1.389,-0.22,0.56,0.85,1.04
1.399,-0.20,0.77,0.92,1.22
1.409,-0.17,0.91,0.73,1.18
1.420,-0.28,0.74,0.19,0.81
1.429,-0.69,0.84,-0.41,1.16
1.440,-1.01,1.11,-0.92,1.77
1.450,-0.75,1.17,-1.23,1.85
1.460,-0.54,1.24,-1.37,1.93
1.470,-0.24,1.20,-1.37,1.84
1.480,0.01,0.91,-1.17,1.49
1.490,0.01,0.82,-0.90,1.22
1.500,-0.12,1.08,-0.83,1.37
1.510,-0.44,1.45,-1.10,1.87
1.520,-0.81,1.52,-1.99,2.63
1.530,-1.25,1.49,-2.85,3.45
1.540,-1.19,0.71,-3.54,3.80
1.550,-0.67,-0.07,-3.46,3.52
1.560,-0.10,-0.45,-2.27,2.32
1.571,0.61,-0.74,-0.71,1.20
1.581,1.32,-0.77,0.36,1.57
1.591,1.97,-0.56,1.02,2.28
1.601,2.16,-0.16,1.49,2.63
1.611,1.79,0.39,1.43,2.33
1.621,1.52,0.70,1.01,1.95
1.631,1.16,0.68,0.15,1.36
1.641,0.59,0.63,-0.94,1.28
1.651,0.03,0.75,-2.25,2.38
1.661,-0.57,0.69,-3.34,3.46
1.671,-0.41,-0.19,-4.43,4.46
1.681,-0.37,-0.55,-5.50,5.54
1.691,-0.82,-0.38,-5.15,5.23
1.701,-0.94,-0.42,-4.29,4.41
1.711,-0.54,-0.56,-3.96,4.03
1.722,0.16,-1.08,-3.65,3.81
1.732,0.19,-1.47,-3.04,3.39
1.742,-0.09,-1.50,-2.45,2.88
1.752,0.01,-1.69,-2.16,2.74
1.762,0.27,-2.00,-2.01,2.85
1.772,0.53,-2.24,-1.70,2.87
1.782,0.90,-2.45,-1.18,2.86
1.792,1.41,-2.84,-0.60,3.23
1.802,1.49,-2.78,0.21,3.16
1.812,1.33,-2.57,0.99,3.06
1.822,1.22,-2.24,1.62,3.02
1.832,1.25,-1.86,1.96,2.98
1.842,1.13,-1.52,2.20,2.90
1.852,0.84,-1.48,2.46,2.99
1.862,0.54,-1.73,2.74,3.28
1.873,0.11,-1.72,3.05,3.50
1.883,-0.20,-1.57,3.40,3.75
1.893,-0.27,-1.63,3.65,4.01
1.903,-0.49,-1.64,3.70,4.07
1.913,-0.78,-1.85,3.65,4.16
1.923,-1.26,-1.90,3.63,4.28
1.933,-1.70,-1.59,3.58,4.27
1.943,-1.72,-1.19,3.39,3.98
1.953,-1.70,-0.74,3.03,3.55
1.963,-1.79,-0.71,2.80,3.40
1.973,-1.57,-1.08,2.77,3.36
1.983,-1.34,-1.33,3.13,3.65
1.993,-1.12,-1.28,3.96,4.31
2.003,-0.54,-0.89,4.59,4.70
2.013,0.24,-0.19,4.59,4.60
2.024,0.69,0.18,4.29,4.35
2.034,0.70,0.22,3.96,4.03
2.044,0.27,0.36,3.90,3.93
2.054,-0.48,0.27,4.13,4.17
2.064,-1.05,-0.12,4.38,4.51
2.074,-1.07,-0.08,4.60,4.72
2.084,-0.40,0.56,4.30,4.36
2.094,0.15,1.12,3.70,3.87
2.104,0.46,1.35,3.05,3.36
2.114,0.54,1.22,2.26,2.62
2.124,0.39,0.94,1.62,1.91
2.134,-0.26,0.96,1.45,1.76
2.144,-0.73,1.24,1.33,1.96
2.155,-0.46,1.80,0.78,2.02
2.164,-0.11,1.98,-0.25,2.00
2.175,0.12,1.59,-1.29,2.05
2.185,0.24,0.95,-1.65,1.92
2.195,-0.02,0.67,-0.89,1.12
2.205,-0.71,1.04,0.70,1.44
2.215,-1.20,1.22,1.16,2.07
2.225,-0.04,1.42,0.87,1.67
2.235,1.26,1.34,-0.24,1.85
2.245,1.72,1.22,-1.25,2.46
2.255,1.35,1.20,-1.48,2.34
2.265,0.80,0.99,-1.47,1.95
2.275,0.40,0.60,-1.55,1.71
2.285,0.62,0.44,-1.81,1.96
2.296,1.26,0.26,-2.26,2.61
2.306,1.57,0.20,-2.71,3.14
2.316,1.66,0.17,-2.73,3.20
2.326,1.67,-0.23,-2.31,2.86
2.336,1.41,-0.63,-1.60,2.22
2.346,0.60,-0.56,-0.81,1.15
2.356,0.12,-0.33,-0.75,0.83
2.366,0.51,-0.18,-1.47,1.56
2.376,0.58,-0.02,-2.01,2.10
2.386,0.15,-0.00,-2.01,2.01
2.396,-0.17,-0.27,-1.82,1.85
2.406,-0.53,-0.58,-1.52,1.72
2.416,-0.89,-0.68,-1.01,1.51
2.426,-0.81,-0.75,-0.54,1.23
2.436,-0.16,-0.56,-0.35,0.68
2.446,0.37,-0.27,-0.23,0.51
2.457,0.45,-0.21,-0.12,0.51
2.467,0.26,-0.19,0.04,0.32
2.477,0.10,-0.40,0.26,0.49
2.487,-0.13,-0.56,0.49,0.76
2.497,-0.30,-0.42,0.50,0.72
2.507,-0.07,-0.36,0.35,0.51
2.517,-0.08,-0.18,0.27,0.33
2.527,-0.29,-0.13,0.33,0.46
2.537,-0.67,-0.21,0.45,0.83
2.547,-1.01,-0.27,0.49,1.15
2.557,-1.37,-0.32,0.44,1.48
2.567,-1.68,-0.49,0.37,1.79
2.577,-1.54,-0.35,0.26,1.60
2.587,-1.13,0.03,0.04,1.14
2.597,-0.84,0.01,-0.28,0.89
2.608,-0.65,0.14,-0.33,0.75
2.618,-0.53,0.04,-0.30,0.61
2.628,-0.49,0.09,-0.30,0.59
2.638,-0.51,0.38,-0.18,0.66
2.648,-0.11,0.52,-0.31,0.62
2.658,0.46,0.86,-0.86,1.30
2.668,0.74,1.07,-1.40,1.91
2.678,0.73,1.17,-1.60,2.11
2.688,0.40,1.21,-1.43,1.91
2.698,0.12,1.06,-1.15,1.57
2.708,-0.01,0.96,-0.78,1.24
2.718,0.09,0.94,-0.23,0.97
2.728,0.50,0.89,0.36,1.08
2.738,1.00,0.93,0.82,1.59
2.748,1.09,0.99,1.00,1.78
2.759,0.87,0.86,1.02,1.59
2.769,0.55,0.58,0.96,1.25
2.779,0.26,0.30,1.05,1.12
2.789,-0.25,0.06,1.12,1.14
2.799,-0.93,0.13,0.59,1.11
2.809,-1.21,0.33,-1.59,2.03
2.819,-1.05,0.16,-3.35,3.51
2.829,-1.04,0.22,-2.71,2.92
2.839,-0.46,0.55,-1.21,1.41
2.849,0.05,0.41,0.18,0.45
2.859,0.31,-0.17,0.64,0.73
2.869,0.70,-0.72,0.28,1.04
2.879,0.90,-0.42,-0.07,1.00
2.889,0.56,0.29,-0.25,0.68
2.900,-0.08,0.77,-0.42,0.88
2.910,-0.52,0.71,-0.43,0.98
2.920,-0.67,0.73,-0.25,1.02
2.930,-0.80,0.92,-0.06,1.22
2.940,-1.15,1.04,0.07,1.55
2.950,-1.50,0.87,0.02,1.73
2.960,-1.11,0.54,-0.10,1.24
2.970,-1.08,0.93,-0.05,1.43
2.980,-1.21,0.98,-0.11,1.56
2.990,-0.41,0.40,-0.33,0.66
3.000,0.02,0.19,-0.08,0.21
3.010,0.41,0.23,0.23,0.52
3.020,0.67,0.31,0.24,0.78
3.030,0.61,0.31,-0.00,0.68
3.040,0.44,0.65,0.03,0.79
3.051,0.17,0.45,-0.29,0.56
3.061,0.04,0.39,-0.22,0.45
3.071,0.10,0.43,-0.12,0.46
3.081,0.05,0.38,-0.10,0.39
3.091,-0.06,0.34,-0.13,0.37
3.101,-0.13,0.34,-0.04,0.36
3.111,-0.20,0.30,0.27,0.45
3.121,-0.18,0.28,0.25,0.42
3.131,-0.10,0.29,-0.04,0.31
3.141,-0.06,0.29,-0.25,0.39
3.151,-0.04,0.32,-0.34,0.47
3.161,-0.04,0.36,-0.21,0.42
3.171,-0.08,0.40,0.00,0.41
3.181,-0.09,0.45,0.05,0.47
3.191,-0.08,0.46,-0.05,0.47
3.201,-0.08,0.45,-0.11,0.47
3.212,-0.05,0.42,-0.08,0.43
3.222,-0.05,0.40,-0.04,0.41
3.232,-0.03,0.37,-0.01,0.37
3.242,0.01,0.32,-0.02,0.32
3.252,0.04,0.29,-0.06,0.30
3.262,0.05,0.27,-0.08,0.28
3.272,0.04,0.26,-0.10,0.28
3.282,0.05,0.25,-0.10,0.28
3.292,0.01,0.29,-0.07,0.30
3.302,-0.07,0.31,-0.02,0.32
3.312,-0.15,0.33,-0.01,0.37
3.322,-0.17,0.34,-0.02,0.38
3.332,-0.20,0.30,-0.05,0.36
3.343,-0.21,0.27,-0.06,0.35
3.352,-0.18,0.23,-0.06,0.30
3.363,-0.14,0.20,-0.09,0.26
3.373,-0.13,0.22,0.01,0.25
3.383,-0.10,0.26,-0.02,0.28
3.393,-0.07,0.27,-0.04,0.28
3.403,-0.08,0.27,-0.03,0.28
3.413,-0.09,0.26,-0.10,0.29
3.423,-0.13,0.25,-0.10,0.30
3.433,-0.16,0.28,-0.06,0.33
3.443,-0.22,0.31,-0.02,0.38
3.453,-0.22,0.30,0.01,0.37
3.463,-0.18,0.28,-0.04,0.33
3.473,-0.11,0.23,-0.13,0.28
3.484,-0.06,0.17,-0.15,0.23
3.494,-0.05,0.14,-0.14,0.20
3.504,-0.07,0.14,-0.10,0.19
3.514,-0.10,0.18,-0.03,0.21
3.524,-0.13,0.23,0.00,0.26
3.534,-0.13,0.22,0.05,0.26
3.544,-0.12,0.23,0.04,0.26
3.554,-0.09,0.18,-0.02,0.21
3.564,-0.08,0.17,-0.01,0.18
3.574,-0.00,0.16,-0.00,0.16
3.584,0.05,0.14,-0.04,0.16
3.594,0.10,0.13,-0.07,0.17
3.604,0.13,0.13,-0.01,0.18
3.614,0.11,0.13,0.09,0.20
3.624,0.14,0.15,0.08,0.22
3.634,0.11,0.16,0.03,0.20
3.645,0.10,0.15,-0.01,0.18
3.655,0.05,0.17,-0.02,0.18
3.665,0.02,0.18,-0.02,0.18
3.675,-0.01,0.15,-0.01,0.15
3.685,-0.02,0.12,-0.04,0.13
3.695,-0.00,0.11,0.01,0.11
3.705,0.03,0.12,0.03,0.13
3.715,0.07,0.15,-0.00,0.16
3.725,0.03,0.16,0.01,0.16
3.735,-0.11,0.16,0.02,0.20
3.745,-0.25,0.14,0.01,0.28
3.755,-0.31,0.10,0.01,0.33
3.765,-0.33,0.05,-0.03,0.33
3.776,-0.27,0.02,-0.09,0.29
3.786,-0.20,0.03,-0.11,0.23
3.796,-0.12,0.06,-0.03,0.14
3.806,-0.07,0.10,0.07,0.14
3.816,-0.03,0.10,0.12,0.16
3.826,-0.01,0.09,0.05,0.11
3.836,-0.02,0.08,-0.07,0.11
3.846,-0.04,0.09,-0.11,0.15
3.856,-0.03,0.12,-0.03,0.12
3.866,-0.04,0.14,-0.00,0.14
3.876,-0.02,0.13,-0.14,0.19
3.886,-0.02,0.12,-0.05,0.13
3.896,-0.02,0.13,0.17,0.22
3.906,-0.01,0.13,0.34,0.36
3.916,0.00,0.13,0.16,0.21
3.926,0.00,0.09,-0.05,0.11
3.936,0.00,0.07,-0.19,0.20
3.947,0.02,0.08,-0.13,0.15
3.957,0.03,0.11,0.02,0.11
3.967,0.05,0.16,0.07,0.18
3.977,0.09,0.20,0.03,0.22
3.987,0.12,0.22,-0.05,0.26
3.997,0.11,0.23,-0.07,0.26
4.007,0.09,0.19,-0.05,0.22
4.017,0.03,0.13,0.01,0.13
4.027,0.02,0.09,0.04,0.10
4.037,0.00,0.04,0.00,0.04
4.047,0.02,0.02,-0.04,0.05
4.057,0.04,-0.01,-0.07,0.08
4.067,0.01,0.01,-0.03,0.04
4.077,-0.01,0.04,0.03,0.05
4.088,-0.03,0.09,0.07,0.12
4.098,-0.06,0.12,0.07,0.15
4.108,-0.06,0.13,0.04,0.15
4.118,-0.07,0.09,0.01,0.11
4.128,-0.09,0.05,-0.03,0.11
4.138,-0.09,0.02,-0.04,0.10
4.148,-0.07,0.04,-0.02,0.08
4.158,-0.06,0.08,0.07,0.13
4.168,-0.03,0.13,0.07,0.15
4.178,0.03,0.13,-0.05,0.14
4.188,0.04,0.11,0.02,0.12
4.198,0.00,0.11,-0.00,0.11
4.208,-0.06,0.12,-0.02,0.14
4.218,-0.07,0.12,0.02,0.15
4.229,-0.06,0.11,-0.02,0.13
4.239,-0.03,0.11,-0.06,0.13
4.249,0.03,0.11,-0.07,0.14
4.259,0.05,0.11,-0.08,0.15
4.269,0.03,0.11,-0.04,0.12
4.279,0.01,0.11,-0.03,0.11
4.289,-0.02,0.11,-0.06,0.13
4.299,-0.07,0.10,-0.03,0.12
4.309,-0.08,0.09,-0.01,0.13
4.319,-0.05,0.09,0.01,0.10
4.329,0.03,0.08,0.03,0.09
4.339,0.09,0.10,0.04,0.14
4.349,0.14,0.07,0.04,0.16
4.359,0.13,0.02,0.01,0.13
4.369,0.12,-0.04,-0.03,0.13
4.379,0.07,-0.09,-0.00,0.12
4.390,-0.01,-0.07,0.10,0.12
4.400,-0.13,-0.03,0.14,0.19
4.410,-0.21,0.04,0.11,0.24
4.420,-0.29,0.13,0.03,0.32
4.430,-0.36,0.16,-0.02,0.40
4.440,-0.36,0.16,-0.03,0.40
4.450,-0.27,0.16,-0.07,0.32
4.460,-0.13,0.09,-0.07,0.17
4.470,-0.02,-0.00,-0.05,0.05
4.480,0.05,-0.06,-0.01,0.08
4.490,0.07,-0.06,0.05,0.11
4.500,0.07,-0.03,0.07,0.10
4.510,0.05,0.03,0.04,0.08
4.521,0.01,0.14,0.03,0.14
4.531,-0.04,0.20,0.09,0.23
4.541,-0.06,0.19,0.06,0.21
4.551,-0.07,0.15,0.00,0.16
4.561,-0.06,0.10,-0.04,0.12
4.571,-0.03,0.06,-0.09,0.12
4.581,-0.01,0.05,-0.05,0.07
4.591,0.01,0.06,0.00,0.06
4.601,0.06,0.07,-0.02,0.09
4.611,0.09,0.05,-0.11,0.15
4.621,0.09,0.01,-0.06,0.11
4.631,0.05,0.01,0.14,0.15
4.641,-0.01,0.01,0.31,0.31
4.651,-0.00,0.03,0.22,0.23
4.661,-0.03,0.10,0.07,0.12
4.672,-0.05,0.12,-0.06,0.14
4.682,-0.03,0.12,-0.12,0.17
4.692,-0.05,0.11,-0.07,0.14
4.702,-0.09,0.12,-0.01,0.15
4.712,-0.13,0.14,0.06,0.20
4.722,-0.20,0.14,0.03,0.24
4.732,-0.19,0.10,-0.02,0.22
4.742,-0.11,0.06,-0.08,0.15
4.752,0.01,0.05,-0.11,0.12
4.762,0.14,0.08,-0.09,0.18
4.772,0.21,0.07,-0.04,0.22
4.782,0.23,0.05,0.01,0.24
4.792,0.20,0.01,0.05,0.21
4.802,0.20,-0.04,0.08,0.22
4.812,0.18,-0.11,0.08,0.22
4.823,0.17,-0.12,0.08,0.22
4.833,0.17,-0.11,0.03,0.21
4.843,0.14,-0.09,0.01,0.17
4.853,0.12,-0.04,-0.01,0.13
4.863,0.05,-0.01,0.02,0.06
4.873,-0.05,0.02,0.05,0.08
4.883,-0.13,0.03,0.05,0.14
4.893,-0.16,0.04,0.12,0.21
4.903,-0.15,0.02,0.11,0.18
4.913,-0.12,-0.00,-0.08,0.14
4.923,-0.10,-0.04,-0.01,0.10
4.933,-0.08,-0.05,-0.01,0.10
4.943,-0.10,-0.04,-0.06,0.12
4.954,-0.11,0.02,-0.03,0.12
4.964,-0.08,0.08,-0.03,0.12
4.974,-0.06,0.14,-0.02,0.16
4.984,-0.07,0.19,-0.03,0.21
4.994,-0.06,0.22,-0.03,0.23
5.004,-0.06,0.18,-0.01,0.19
5.014,-0.07,0.10,0.00,0.12
5.024,-0.07,-0.00,-0.01,0.08
5.034,-0.06,-0.10,0.01,0.12
5.044,-0.02,-0.13,0.01,0.13
5.054,-0.03,-0.11,-0.01,0.11
5.064,-0.02,-0.05,0.03,0.06
5.074,0.02,0.00,0.06,0.06
5.084,0.05,0.04,0.04,0.08
5.094,0.06,0.06,0.04,0.10
5.104,0.07,0.09,0.05,0.12
5.115,0.03,0.09,0.04,0.10
5.125,0.03,0.06,0.03,0.08
5.135,-0.00,0.01,0.03,0.03
5.145,-0.03,-0.02,-0.02,0.04
5.155,-0.01,-0.06,-0.04,0.07
5.165,0.00,-0.05,0.00,0.05
5.175,0.05,-0.02,0.05,0.07
5.185,0.06,0.04,0.04,0.08
5.195,0.04,0.05,0.03,0.07
5.205,0.04,0.05,0.03,0.07
5.215,-0.02,0.03,-0.01,0.03
5.225,-0.05,0.02,-0.05,0.07
5.235,-0.07,0.03,0.00,0.08
5.245,-0.05,0.04,0.05,0.09
5.256,-0.01,0.08,0.03,0.08
5.266,0.05,0.08,-0.01,0.10
5.276,0.08,0.08,-0.07,0.14
5.286,0.10,0.05,-0.08,0.14
5.296,0.10,0.03,0.01,0.10
5.306,0.07,0.03,0.05,0.09
5.316,0.08,0.05,-0.02,0.10
5.326,0.03,0.06,-0.08,0.11
5.336,-0.02,0.06,-0.02,0.07
5.346,-0.07,0.06,0.17,0.20
5.356,-0.12,0.03,0.17,0.21
5.366,-0.13,0.01,0.07,0.15
5.376,-0.14,0.02,-0.04,0.15
5.386,-0.18,0.04,-0.08,0.20
5.396,-0.17,0.08,-0.03,0.19
5.406,-0.20,0.11,0.02,0.23
5.417,-0.14,0.13,0.04,0.20
5.427,-0.05,0.12,-0.01,0.13
5.437,0.03,0.12,-0.05,0.13
5.447,0.06,0.08,-0.03,0.11
5.457,0.06,0.01,-0.00,0.06
5.467,-0.05,-0.08,-0.00,0.09
5.477,-0.16,-0.14,-0.02,0.21
5.487,-0.26,-0.17,-0.03,0.31
5.497,-0.28,-0.10,-0.07,0.30
5.507,-0.22,-0.01,-0.00,0.22
5.517,-0.12,0.09,0.09,0.17
5.527,0.10,0.18,0.10,0.23
5.537,0.25,0.25,0.09,0.37
5.547,0.32,0.28,0.06,0.43
5.558,0.33,0.27,0.04,0.43
5.568,0.35,0.19,0.06,0.41
5.578,0.39,0.10,0.12,0.42
5.588,0.33,-0.01,0.06,0.33
5.598,0.21,-0.05,-0.04,0.22
5.608,0.09,-0.09,-0.08,0.15
5.618,0.01,-0.07,-0.28,0.29
5.628,-0.04,-0.03,-0.18,0.19
5.638,-0.03,0.01,0.13,0.13
5.648,0.01,0.07,0.20,0.21
5.658,0.04,0.12,0.20,0.24
5.668,0.06,0.15,0.11,0.19
5.678,0.04,0.14,-0.04,0.15
5.688,-0.07,0.12,-0.09,0.16
5.698,-0.23,0.09,-0.04,0.24
5.709,-0.36,0.06,0.08,0.37
5.719,-0.41,-0.00,0.07,0.42
5.729,-0.34,-0.03,-0.03,0.34
5.739,-0.23,-0.05,-0.08,0.25
5.749,-0.14,-0.04,-0.05,0.15
5.759,-0.12,-0.05,-0.04,0.13
5.769,-0.06,-0.10,0.07,0.14
5.779,-0.07,-0.10,0.15,0.19
5.789,-0.07,-0.10,0.18,0.22
5.799,-0.06,-0.09,0.11,0.15
5.809,-0.05,-0.06,0.01,0.08
5.819,-0.04,-0.05,-0.10,0.12
5.829,-0.03,-0.07,-0.15,0.17
5.839,0.02,-0.07,-0.05,0.09
5.850,0.02,-0.02,0.06,0.07
5.860,0.07,0.03,0.13,0.15
5.870,0.05,0.05,0.16,0.18
5.880,0.02,0.07,0.05,0.08
5.890,-0.03,0.07,-0.05,0.09
5.900,-0.10,0.05,-0.12,0.17
5.910,-0.17,0.06,-0.11,0.21
5.920,-0.15,0.06,-0.00,0.17
5.930,-0.12,0.05,0.14,0.19
5.940,-0.07,0.05,0.22,0.24
5.950,-0.02,0.04,0.18,0.19
5.960,0.02,0.02,0.01,0.03
5.970,0.03,-0.01,-0.17,0.17
5.980,-0.02,-0.04,-0.21,0.22
5.990,-0.04,0.01,-0.08,0.09
6.001,-0.04,0.07,0.10,0.12
6.011,-0.09,0.13,0.16,0.23
6.021,-0.06,0.11,0.11,0.16
6.031,0.03,0.10,0.08,0.13
6.041,0.05,0.08,0.16,0.19
6.051,0.01,0.06,0.15,0.16
6.061,-0.12,0.05,0.04,0.13
6.071,-0.23,0.03,-0.03,0.24
6.081,-0.22,0.06,-0.06,0.23
6.091,-0.17,0.05,-0.10,0.20
6.101,-0.06,0.09,-0.04,0.12
6.111,0.07,0.17,0.07,0.19
6.121,0.19,0.20,0.05,0.28
6.131,0.26,0.16,-0.01,0.31
6.141,0.19,0.16,-0.03,0.25
6.152,0.03,0.14,-0.03,0.15
6.162,-0.15,0.22,-0.04,0.28
6.172,-0.23,0.46,0.06,0.52
6.182,-0.36,0.49,0.19,0.64
6.192,-0.42,0.19,0.23,0.51
6.202,-0.23,-0.31,0.16,0.41
6.212,0.09,-0.60,0.10,0.61
6.222,0.42,-0.70,0.04,0.82
6.232,0.78,-0.75,-0.20,1.10
6.242,0.96,-0.71,-0.37,1.25
6.252,1.03,-0.62,-0.31,1.24
6.262,0.98,-0.44,-0.19,1.09
6.272,0.81,-0.31,-0.06,0.87
6.282,0.55,-0.17,0.01,0.58
6.293,0.16,-0.03,0.11,0.20
6.303,-0.25,0.15,0.29,0.41
6.313,-0.51,0.28,0.20,0.61
6.323,-0.60,0.30,0.28,0.72
6.333,-0.50,0.23,0.38,0.67
6.343,-0.31,0.10,0.14,0.35
6.353,-0.10,-0.04,-0.10,0.15
6.363,-0.01,-0.09,-0.15,0.18
6.373,-0.02,-0.06,-0.16,0.17
6.383,-0.15,-0.01,-0.13,0.20
6.393,-0.27,0.04,-0.05,0.27
6.403,-0.34,0.06,-0.03,0.34
6.413,-0.31,0.08,0.00,0.32
6.423,-0.24,0.07,-0.05,0.26
6.433,-0.18,0.10,-0.10,0.23
6.444,-0.18,0.14,-0.07,0.24
6.454,-0.22,0.16,-0.07,0.28
6.464,-0.28,0.20,0.02,0.35
6.474,-0.28,0.21,0.13,0.37
6.484,-0.24,0.17,0.16,0.33
6.494,-0.21,0.13,0.14,0.28
6.504,-0.14,0.05,0.10,0.18
6.514,-0.03,0.01,-0.02,0.04
6.524,0.07,-0.01,-0.04,0.08
6.534,0.21,0.00,-0.01,0.21
6.544,0.35,0.02,-0.06,0.36
