time,ax,ay,az,atotal
0.725,-1.14,-3.60,-3.75,5.32
0.735,-0.92,-3.49,-4.00,5.39
0.745,-0.71,-3.34,-3.49,4.88
0.755,-0.58,-3.52,-2.91,4.60
0.765,-0.59,-3.74,-2.44,4.51
0.775,-1.03,-3.90,-2.01,4.50
0.785,-1.50,-4.16,-1.75,4.76
0.795,-1.76,-4.27,-1.53,4.87
0.806,-2.03,-4.13,-1.57,4.86
0.816,-2.14,-4.01,-1.56,4.81
0.826,-1.59,-4.13,-1.48,4.67
0.836,-0.74,-4.29,-1.11,4.49
0.846,0.09,-4.20,-0.31,4.21
0.856,0.37,-3.75,0.55,3.81
0.866,0.14,-3.35,1.06,3.51
0.876,-0.22,-3.15,1.01,3.31
0.886,-0.73,-3.05,0.51,3.17
0.896,-1.07,-2.89,0.10,3.09
0.906,-1.14,-2.65,-0.08,2.89
0.916,-0.82,-2.34,0.30,2.50
0.926,-0.26,-2.11,1.63,2.68
0.937,0.29,-1.98,3.21,3.78
0.947,0.67,-1.87,4.45,4.88
0.957,1.07,-1.47,5.62,5.91
0.967,1.73,-1.19,6.62,6.95
0.977,2.29,-0.76,6.86,7.27
0.987,2.37,-0.02,6.90,7.30
0.997,2.66,0.35,7.22,7.71
1.007,3.19,0.40,7.67,8.32
1.017,3.47,0.75,7.91,8.67
1.027,4.16,1.21,7.86,8.97
1.037,4.87,1.79,7.51,9.13
1.047,5.34,2.33,6.46,8.70
1.057,5.53,2.73,5.38,8.18
1.069,5.69,2.90,4.47,7.79
1.078,6.40,3.12,3.78,8.06
1.087,8.18,3.82,3.74,9.77
1.098,10.00,4.96,3.81,11.80
1.109,11.15,5.58,2.90,12.80
1.118,10.47,5.67,1.75,12.03
1.128,8.61,5.05,0.84,10.01
1.138,7.02,4.27,0.36,8.22
1.148,6.22,3.95,-0.01,7.36
1.158,5.25,4.12,-3.45,7.51
1.168,3.31,4.15,-9.18,10.61
1.178,0.88,3.54,-12.15,12.69
1.188,-0.32,2.55,-9.51,9.86
1.198,1.17,1.86,-5.30,5.73
1.208,2.49,1.92,-2.17,3.82
1.219,3.52,1.90,0.00,4.00
1.229,2.97,1.19,0.54,3.25
1.239,0.67,0.93,-0.09,1.15
1.249,-2.60,0.86,0.10,2.74
1.259,-4.98,0.12,0.25,4.98
1.269,-5.38,0.61,0.97,5.50
1.279,-2.96,1.30,1.72,3.67
1.289,-0.93,1.53,1.38,2.26
1.299,-0.41,1.86,1.46,2.40
1.309,-0.85,1.92,2.28,3.10
1.319,-2.38,1.29,3.16,4.16
1.329,-4.30,0.55,3.63,5.65
1.339,-4.75,-0.09,4.10,6.28
1.349,-5.04,-0.53,4.79,6.97
1.359,-5.67,-1.17,5.36,7.89
1.372,-5.74,-2.21,6.59,9.01
1.380,-5.76,-3.45,6.88,9.62
1.390,-5.81,-4.04,5.59,9.02
1.400,-4.57,-4.56,4.36,7.79
1.410,-2.24,-4.56,3.17,5.99
1.420,0.97,-4.58,1.02,4.79
1.430,4.33,-3.65,-1.73,5.93
1.440,6.64,-3.25,-7.23,10.34
1.450,7.88,-2.46,-10.75,13.55
1.460,7.00,-0.92,-8.61,11.14
1.470,4.60,-0.22,-5.37,7.07
1.480,2.36,-0.47,-4.52,5.12
1.490,0.24,-0.36,-3.69,3.72
1.500,-1.63,1.56,-1.54,2.73
1.510,-1.63,1.61,-0.33,2.32
1.520,-1.88,0.69,-0.53,2.07
1.531,-1.61,-0.11,-0.70,1.75
1.541,-0.95,-0.77,-0.56,1.34
1.551,-0.37,-0.71,0.43,0.91
1.561,0.32,-0.02,1.99,2.01
1.571,0.66,0.56,2.85,2.98
1.581,0.41,0.69,3.27,3.37
1.591,0.05,0.65,3.46,3.52
1.601,-0.48,0.67,3.16,3.26
1.611,-1.22,0.73,2.29,2.70
1.621,-1.69,0.84,1.08,2.17
1.631,-1.71,0.84,0.00,1.91
1.641,-1.14,0.63,-0.78,1.52
1.652,-0.51,0.04,-0.59,0.78
1.662,-0.36,-0.57,0.15,0.70
1.672,-0.17,-0.54,0.47,0.74
1.682,0.03,-0.52,0.38,0.65
1.692,0.24,-0.40,0.55,0.73
1.702,0.32,-0.19,1.11,1.17
1.712,0.33,-0.17,1.55,1.60
1.722,0.61,-0.38,1.59,1.74
1.732,0.93,-0.66,1.33,1.75
1.742,0.82,-0.33,1.39,1.65
1.752,-0.14,1.15,1.60,1.97
1.762,-1.27,2.38,1.19,2.95
1.772,-1.37,1.99,0.38,2.45
1.782,-1.55,1.94,-1.67,3.00
1.793,-1.70,2.30,-3.14,4.25
1.803,-1.20,1.34,-3.06,3.55
1.813,-0.40,-1.04,-2.33,2.59
1.823,-0.04,-3.05,-2.01,3.65
1.833,-0.08,-2.88,-1.71,3.35
1.843,-0.33,-1.91,-0.80,2.10
1.853,-0.64,-0.58,-0.03,0.86
1.863,-1.25,0.37,0.55,1.42
1.873,-1.83,0.18,0.93,2.06
1.883,-2.07,-0.31,0.86,2.26
1.893,-1.94,-0.87,0.22,2.14
1.903,-1.72,-0.87,-0.45,1.98
1.913,-1.74,0.18,-0.77,1.91
1.923,-1.62,0.77,-0.53,1.87
1.933,-1.27,1.16,0.05,1.72
1.944,-0.87,1.47,0.38,1.75
1.954,-0.82,1.10,0.43,1.44
1.964,-0.68,0.49,0.43,0.94
1.974,-0.53,0.04,-0.28,0.60
1.984,-0.20,-0.66,-0.44,0.82
1.994,0.82,-1.48,-0.22,1.71
2.004,2.43,-2.21,0.02,3.28
2.014,3.15,-2.53,0.04,4.04
2.024,3.43,-2.62,-0.01,4.32
2.034,3.56,-1.95,0.37,4.08
2.044,3.90,-1.41,1.19,4.31
2.054,3.92,-1.72,1.22,4.46
2.064,2.69,-1.40,1.20,3.26
2.074,1.36,-0.84,1.03,1.90
2.085,0.23,-0.29,0.36,0.52
2.095,0.30,-1.28,-0.09,1.32
2.105,0.27,-2.03,0.11,2.05
2.115,-0.71,-1.82,0.33,1.98
2.125,-1.88,-1.07,0.13,2.17
2.135,-2.32,-0.08,-0.14,2.33
2.145,-2.56,-0.23,-0.56,2.63
2.155,-2.94,-1.58,-1.34,3.59
2.165,-2.46,-1.64,-1.10,3.16
2.175,-0.86,-0.14,0.46,0.99
2.185,-0.61,0.42,1.33,1.52
2.195,-1.03,0.02,1.26,1.63
2.205,-0.81,-0.46,0.95,1.34
2.215,-0.17,-0.29,0.31,0.46
2.226,0.42,-0.01,-0.34,0.54
2.236,0.62,0.12,-0.48,0.79
2.246,-0.08,0.24,-0.58,0.64
2.256,-1.70,-0.36,-0.42,1.78
2.266,-0.84,-2.04,-0.52,2.26
2.276,-0.28,-0.76,-0.98,1.27
2.286,-0.82,0.88,-1.13,1.65
2.296,-2.81,0.39,-0.94,2.99
2.306,-0.81,-0.43,-0.24,0.95
2.316,0.12,0.12,0.70,0.72
2.326,1.45,-0.65,0.78,1.77
2.336,1.43,-0.42,0.56,1.59
2.346,1.30,-0.38,0.20,1.37
2.356,1.54,-0.67,-0.29,1.71
2.367,1.06,-0.62,-1.14,1.68
2.377,0.30,-0.22,-1.57,1.62
2.387,-0.77,1.25,-1.17,1.88
2.397,-1.36,2.42,-0.58,2.84
2.407,0.07,1.31,-0.56,1.43
2.417,0.20,1.35,-0.07,1.37
2.427,0.54,1.31,0.13,1.42
2.437,-0.69,1.30,0.27,1.50
2.447,0.58,0.80,0.23,1.01
2.457,2.17,0.84,0.22,2.34
2.467,0.98,1.69,0.24,1.97
2.477,1.47,0.74,-0.22,1.66
2.487,0.58,0.89,-0.52,1.18
2.497,0.82,0.41,-0.62,1.11
2.508,0.64,0.33,-0.62,0.95
2.518,0.09,0.65,-0.59,0.89
2.528,0.38,0.25,-0.88,0.99
2.538,0.78,0.00,-1.17,1.40
2.548,0.94,-0.16,-0.77,1.23
2.558,0.90,-0.52,-0.10,1.05
2.568,0.11,-0.42,0.26,0.51
2.578,-0.45,-0.91,-0.20,1.03
2.588,-0.06,-1.35,-0.54,1.46
2.598,-0.14,-0.79,-0.81,1.14
2.608,-0.29,-0.62,-1.00,1.21
2.618,-0.25,-0.93,-1.00,1.39
2.628,0.04,-1.27,-0.64,1.43
2.639,0.16,-1.16,-0.01,1.17
2.648,-0.07,-0.26,0.50,0.57
2.659,-0.28,0.45,0.80,0.96
2.669,-0.60,0.36,1.07,1.28
2.679,-0.98,-0.34,1.10,1.51
2.689,-1.20,-0.75,0.66,1.56
2.699,-1.16,-0.86,-0.14,1.45
2.709,-0.74,-0.67,-0.91,1.35
2.719,-0.46,-0.23,-1.28,1.38
2.729,-0.29,0.17,-1.15,1.20
2.739,-0.24,0.53,-0.71,0.92
2.749,-0.26,0.86,-0.23,0.92
2.759,-0.45,0.96,0.11,1.07
2.769,-0.86,0.89,0.46,1.32
2.779,-0.82,1.06,0.89,1.61
2.789,-0.09,0.71,0.80,1.07
2.800,0.49,0.20,0.37,0.65
2.810,0.56,-0.26,0.29,0.68
2.820,0.27,-0.33,0.31,0.53
2.830,0.14,-0.25,0.28,0.40
2.840,0.16,-0.12,0.17,0.26
2.850,0.10,0.09,0.10,0.17
2.860,-0.04,0.17,0.07,0.19
2.870,-0.14,0.14,0.12,0.23
2.880,-0.10,0.13,0.17,0.24
2.890,-0.03,0.04,0.14,0.15
2.900,-0.02,-0.05,-0.04,0.07
2.910,-0.11,-0.09,-0.28,0.32
2.921,-0.21,-0.07,-0.50,0.55
2.930,-0.25,0.00,-0.59,0.64
2.941,-0.23,0.03,-0.51,0.56
2.951,-0.23,0.01,-0.37,0.44
2.961,-0.21,0.01,-0.21,0.29
2.971,-0.22,0.05,-0.08,0.24
2.981,-0.25,0.12,0.02,0.27
2.991,-0.25,0.19,0.10,0.33
3.001,-0.26,0.18,0.13,0.34
3.011,-0.10,0.22,0.16,0.29
3.021,-0.08,0.15,0.07,0.18
3.031,-0.14,0.03,-0.07,0.16
3.041,-0.07,-0.10,-0.19,0.23
3.051,0.03,-0.18,-0.36,0.41
3.061,0.16,-0.19,-0.47,0.53
3.072,0.26,-0.13,-0.48,0.56
3.082,0.26,-0.00,-0.40,0.48
3.092,0.27,0.13,-0.30,0.42
3.102,0.32,0.21,-0.23,0.45
3.112,0.33,0.30,-0.18,0.48
3.122,0.32,0.32,-0.14,0.47
3.132,0.30,0.22,-0.05,0.38
3.142,0.20,0.11,0.05,0.24
3.152,0.02,-0.02,0.16,0.16
3.162,-0.11,-0.08,0.21,0.25
3.172,-0.26,-0.08,0.19,0.33
3.182,-0.46,-0.01,0.15,0.49
3.192,-0.51,0.05,0.11,0.52
3.202,-0.44,0.00,0.07,0.45
3.213,-0.32,-0.04,0.06,0.33
3.223,-0.24,-0.15,0.05,0.29
3.233,-0.27,-0.27,-0.00,0.38
3.243,-0.39,-0.28,-0.09,0.49
3.253,-0.54,-0.21,-0.14,0.60
3.263,-0.70,-0.18,-0.10,0.73
3.273,-0.80,-0.14,-0.09,0.82
3.283,-0.81,-0.13,-0.10,0.83
3.293,-0.68,-0.10,-0.13,0.69
3.303,-0.55,-0.06,-0.13,0.57
3.313,-0.40,0.05,-0.10,0.41
3.323,-0.28,0.14,-0.09,0.32
3.333,-0.22,0.19,-0.12,0.32
3.343,-0.16,0.19,-0.12,0.28
3.353,-0.08,0.12,-0.07,0.16
3.364,-0.06,0.05,-0.05,0.09
3.374,-0.07,-0.02,-0.06,0.10
3.384,-0.13,-0.04,-0.09,0.16
3.394,-0.15,-0.09,-0.15,0.23
3.404,-0.14,-0.12,-0.21,0.28
3.414,-0.12,-0.11,-0.28,0.32
3.424,-0.05,-0.05,-0.32,0.32
3.434,0.03,0.03,-0.40,0.40
3.444,0.07,0.10,-0.41,0.43
3.454,0.08,0.16,-0.41,0.44
3.464,0.05,0.20,-0.38,0.43
3.474,0.01,0.21,-0.34,0.40
3.484,-0.02,0.22,-0.26,0.34
3.494,-0.07,0.14,-0.18,0.24
3.504,-0.13,0.08,-0.15,0.21
3.515,-0.14,0.06,-0.15,0.22
3.525,-0.20,0.05,-0.16,0.26
3.535,-0.27,0.04,-0.15,0.31
3.545,-0.30,0.03,-0.14,0.33
3.555,-0.31,-0.05,-0.11,0.33
3.565,-0.28,-0.14,-0.13,0.34
3.575,-0.26,-0.19,-0.14,0.35
3.585,-0.24,-0.18,-0.15,0.33
3.595,-0.22,-0.10,-0.14,0.28
3.605,-0.21,-0.01,-0.11,0.24
3.615,-0.18,0.03,-0.02,0.18
3.625,-0.11,0.07,0.07,0.15
3.635,-0.02,0.10,0.13,0.16
3.646,0.08,0.12,0.13,0.19
3.656,0.16,0.15,0.10,0.24
3.666,0.23,0.19,0.12,0.32
3.676,0.29,0.17,0.11,0.36
3.686,0.32,0.12,0.07,0.35
3.696,0.31,0.07,0.02,0.32
3.706,0.26,0.02,0.01,0.26
3.716,0.14,0.01,0.04,0.15
3.726,-0.01,0.00,0.09,0.09
3.736,-0.15,-0.01,0.13,0.20
3.746,-0.27,-0.04,0.16,0.32
3.756,-0.33,-0.02,0.19,0.38
3.766,-0.38,-0.01,0.15,0.41
3.776,-0.41,0.01,0.15,0.43
3.787,-0.39,0.09,0.14,0.42
3.796,-0.41,0.03,0.16,0.44
3.807,-0.43,-0.04,0.12,0.45
3.817,-0.39,-0.09,0.04,0.40
3.827,-0.31,-0.13,-0.05,0.34
3.837,-0.22,-0.08,-0.13,0.27
3.847,-0.12,-0.05,-0.19,0.22
3.857,-0.01,0.00,-0.24,0.24
3.867,0.10,0.08,-0.32,0.34
3.877,0.16,0.12,-0.39,0.44
3.887,0.21,0.14,-0.38,0.46
3.897,0.23,0.12,-0.40,0.48
3.907,0.23,0.08,-0.37,0.44
3.917,0.23,0.06,-0.27,0.36
3.928,0.23,0.08,-0.20,0.31
3.938,0.19,0.14,-0.15,0.29
3.948,0.20,0.19,-0.10,0.29
3.958,0.21,0.21,-0.05,0.30
3.968,0.22,0.21,-0.00,0.30
3.978,0.24,0.19,-0.01,0.31
3.988,0.25,0.15,-0.05,0.30
3.998,0.21,0.11,-0.06,0.25
4.008,0.18,0.09,-0.08,0.21
4.018,0.13,0.04,-0.10,0.17
4.028,0.10,0.04,-0.09,0.14
4.038,0.08,0.03,-0.12,0.15
4.048,0.03,0.01,-0.14,0.14
4.058,-0.02,0.03,-0.19,0.19
4.069,-0.08,0.06,-0.19,0.22
4.078,-0.15,0.09,-0.19,0.26
4.089,-0.20,0.10,-0.17,0.28
4.099,-0.22,0.08,-0.16,0.28
4.109,-0.19,0.04,-0.09,0.22
4.119,-0.16,0.00,-0.04,0.17
4.129,-0.12,-0.02,-0.05,0.13
4.139,-0.06,-0.04,-0.07,0.10
4.149,-0.07,-0.01,-0.10,0.12
4.159,-0.10,0.02,-0.11,0.15
4.169,-0.14,0.05,-0.07,0.16
4.179,-0.15,0.06,-0.05,0.17
4.189,-0.14,0.05,-0.04,0.15
4.199,-0.12,0.06,-0.05,0.14
4.209,-0.07,0.04,-0.06,0.10
4.219,-0.04,0.03,-0.09,0.11
4.230,-0.01,0.07,-0.11,0.14
4.240,0.01,0.07,-0.11,0.13
4.250,0.05,0.07,-0.11,0.14
4.260,0.07,0.05,-0.15,0.18
4.270,0.10,0.03,-0.18,0.21
4.280,0.08,0.07,-0.17,0.20
4.290,0.12,0.09,-0.12,0.20
4.300,0.13,0.13,-0.08,0.20
4.310,0.14,0.15,-0.08,0.22
4.320,0.10,0.12,-0.10,0.18
4.330,0.07,0.04,-0.12,0.15
4.340,0.03,-0.01,-0.13,0.13
4.350,-0.02,-0.02,-0.14,0.14
4.361,-0.11,-0.00,-0.11,0.16
4.371,-0.20,0.02,-0.10,0.22
4.381,-0.25,0.02,-0.09,0.27
4.391,-0.26,0.05,-0.10,0.28
4.401,-0.23,0.06,-0.10,0.26
4.411,-0.14,0.07,-0.10,0.19
4.421,-0.06,0.10,-0.06,0.13
4.431,0.00,0.05,-0.03,0.06
4.441,0.06,-0.02,-0.01,0.07
4.451,0.09,-0.06,-0.02,0.11
4.461,0.08,-0.06,-0.03,0.11
4.471,0.02,-0.02,-0.01,0.03
4.481,-0.06,0.04,0.02,0.07
4.491,-0.13,0.10,0.01,0.16
4.501,-0.16,0.14,0.01,0.21
4.512,-0.20,0.16,0.02,0.25
4.521,-0.23,0.13,0.03,0.26
4.532,-0.22,0.09,0.03,0.23
4.542,-0.16,0.03,0.06,0.17
4.552,-0.08,-0.05,0.06,0.11
4.562,-0.01,-0.08,0.04,0.09
4.572,0.05,-0.08,0.01,0.09
4.582,0.07,-0.05,-0.00,0.08
4.592,0.07,-0.03,0.01,0.08
4.602,0.05,0.02,0.04,0.07
4.612,-0.00,0.04,0.07,0.08
4.622,-0.08,0.04,0.08,0.12
4.632,-0.15,0.05,0.09,0.18
4.642,-0.23,0.09,0.10,0.27
4.652,-0.29,0.09,0.12,0.33
4.663,-0.31,0.09,0.10,0.34
4.673,-0.27,0.06,0.07,0.29
4.683,-0.20,0.01,0.05,0.21
4.693,-0.11,-0.02,0.01,0.11
4.703,-0.05,-0.03,-0.02,0.06
4.713,-0.02,-0.06,-0.00,0.07
4.723,0.02,-0.08,0.01,0.09
4.733,0.04,-0.07,0.02,0.08
4.743,0.02,-0.03,0.03,0.05
4.753,-0.02,0.04,0.02,0.05
4.763,-0.05,0.09,0.01,0.11
4.773,-0.12,0.11,0.01,0.16
4.783,-0.15,0.10,0.06,0.19
4.793,-0.12,0.11,0.07,0.18
4.804,-0.06,0.09,0.08,0.14
4.814,0.02,0.09,0.04,0.10
4.824,0.10,0.06,-0.03,0.12
4.834,0.17,0.04,-0.09,0.20
4.844,0.20,0.03,-0.12,0.24
4.854,0.20,0.03,-0.18,0.28
4.864,0.17,0.05,-0.22,0.28
4.874,0.15,0.06,-0.25,0.30
4.884,0.12,0.06,-0.30,0.32
4.894,0.05,0.10,-0.27,0.29
4.904,-0.01,0.14,-0.23,0.27
4.914,-0.06,0.16,-0.17,0.24
4.925,-0.11,0.15,-0.14,0.23
4.934,-0.14,0.13,-0.11,0.22
4.945,-0.12,0.09,-0.09,0.18
4.955,-0.03,0.03,-0.07,0.09
4.965,0.05,0.01,-0.12,0.13
4.975,0.13,0.02,-0.16,0.21
4.985,0.22,0.04,-0.20,0.30
4.995,0.21,0.10,-0.22,0.32
5.005,0.16,0.15,-0.23,0.32
5.015,0.12,0.17,-0.25,0.32
5.025,0.04,0.16,-0.24,0.29
5.035,-0.04,0.15,-0.21,0.26
5.045,-0.15,0.13,-0.23,0.31
5.055,-0.21,0.09,-0.27,0.35
5.065,-0.22,0.04,-0.31,0.38
5.076,-0.23,0.04,-0.35,0.42
5.086,-0.20,0.02,-0.39,0.44
5.096,-0.17,-0.01,-0.45,0.48
5.106,-0.11,-0.04,-0.41,0.42
5.116,-0.08,-0.04,-0.27,0.28
5.126,-0.10,-0.02,-0.17,0.19
5.136,-0.10,0.03,-0.06,0.12
5.146,-0.09,0.05,0.01,0.11
5.156,-0.04,0.01,0.01,0.04
5.166,0.04,-0.01,0.02,0.04
5.176,0.08,-0.01,0.03,0.08
5.186,0.05,0.00,0.05,0.07
5.196,0.04,0.03,0.11,0.13
5.207,0.02,0.03,0.19,0.19
5.216,0.01,0.00,0.28,0.28
5.227,-0.02,0.01,0.30,0.30
5.237,-0.09,-0.04,0.27,0.29
5.247,-0.15,-0.08,0.27,0.32
5.257,-0.21,-0.08,0.24,0.32
5.267,-0.25,-0.06,0.19,0.32
5.277,-0.26,-0.04,0.12,0.29
5.287,-0.26,-0.03,0.06,0.27
5.297,-0.25,-0.04,0.03,0.26
5.307,-0.28,-0.02,0.03,0.28
5.317,-0.29,-0.00,0.01,0.29
5.327,-0.32,-0.01,0.02,0.32
5.337,-0.27,-0.02,0.05,0.28
5.347,-0.20,-0.01,0.06,0.21
5.357,-0.14,0.04,0.05,0.15
5.368,-0.10,0.08,-0.01,0.13
5.378,-0.05,0.10,-0.05,0.13
5.388,-0.06,0.07,-0.06,0.11
5.398,-0.11,0.02,-0.06,0.12
5.408,-0.14,-0.02,-0.07,0.15
5.418,-0.15,0.00,-0.05,0.16
5.428,-0.20,-0.00,-0.04,0.20
5.438,-0.20,-0.05,-0.07,0.22
5.448,-0.16,-0.05,-0.07,0.18
5.458,-0.15,-0.02,-0.04,0.16
5.468,-0.13,-0.01,-0.02,0.13
5.478,-0.10,-0.01,0.04,0.10
5.488,-0.07,-0.03,0.10,0.13
5.498,0.01,-0.00,0.10,0.10
5.509,0.07,0.02,0.12,0.14
5.519,0.09,0.04,0.09,0.13
5.529,0.09,0.04,0.04,0.11
5.539,0.08,0.08,-0.01,0.12
5.549,0.06,0.09,0.01,0.11
5.559,0.01,0.10,0.02,0.10
5.569,0.01,0.11,-0.03,0.11
5.579,0.01,0.08,-0.02,0.09
5.589,0.03,0.07,-0.04,0.09
5.599,0.09,0.04,-0.06,0.11
5.609,0.13,0.01,-0.05,0.14
5.619,0.17,0.02,-0.01,0.17
5.629,0.17,0.03,0.02,0.17
5.639,0.16,0.06,0.01,0.17
5.650,0.12,0.08,0.05,0.15
5.660,0.08,0.11,0.05,0.14
5.670,0.07,0.14,0.04,0.16
5.680,0.08,0.17,0.01,0.19
5.690,0.10,0.16,-0.03,0.19
5.700,0.14,0.17,-0.05,0.23
5.710,0.18,0.14,-0.09,0.24
5.720,0.14,0.14,-0.14,0.24
5.730,0.11,0.13,-0.17,0.24
5.740,0.04,0.10,-0.23,0.26
5.750,0.01,0.10,-0.29,0.31
5.760,-0.04,0.09,-0.34,0.35
5.770,-0.08,0.10,-0.38,0.41
5.780,-0.14,0.08,-0.41,0.44
5.791,-0.21,0.03,-0.43,0.48
5.801,-0.23,-0.05,-0.44,0.50
5.811,-0.26,-0.10,-0.47,0.55
5.821,-0.27,-0.09,-0.45,0.53
5.831,-0.23,-0.06,-0.42,0.48
5.841,-0.15,-0.02,-0.36,0.39
5.851,-0.07,0.00,-0.30,0.31
5.861,0.02,-0.02,-0.21,0.21
5.871,0.07,-0.05,-0.07,0.11
5.881,0.13,-0.05,0.10,0.18
5.891,0.15,-0.03,0.23,0.27
5.901,0.18,0.04,0.34,0.38
5.911,0.18,0.11,0.42,0.47
5.921,0.23,0.21,0.45,0.55
5.931,0.25,0.27,0.40,0.54
5.942,0.24,0.27,0.38,0.52
5.952,0.21,0.24,0.36,0.48
5.962,0.18,0.15,0.34,0.41
5.972,0.14,0.05,0.29,0.33
5.982,0.10,-0.02,0.22,0.24
5.992,0.10,-0.07,0.13,0.18
6.002,0.10,-0.08,0.03,0.13
6.012,0.05,-0.06,-0.03,0.09
6.022,-0.07,-0.06,-0.05,0.10
6.032,-0.18,-0.00,-0.01,0.18
6.042,-0.28,0.04,0.05,0.28
6.052,-0.34,0.04,0.08,0.36
6.063,-0.36,0.03,0.09,0.37
6.072,-0.29,0.03,0.07,0.30
6.083,-0.21,0.04,0.03,0.21
6.093,-0.15,0.04,0.01,0.16
6.103,-0.09,0.02,-0.01,0.09
6.113,-0.03,-0.01,-0.00,0.03
6.123,-0.02,-0.02,-0.03,0.04
6.133,0.01,-0.02,-0.02,0.03
6.143,0.01,0.00,-0.04,0.04
6.153,-0.01,0.02,-0.03,0.04
6.163,-0.04,0.03,-0.03,0.05
6.173,-0.05,0.02,-0.04,0.07
6.183,-0.11,0.03,-0.04,0.12
6.193,-0.15,0.05,0.01,0.16
6.203,-0.19,0.03,0.05,0.20
6.214,-0.18,0.02,0.09,0.20
6.224,-0.11,0.02,0.11,0.16
6.234,-0.05,0.04,0.09,0.11
6.244,0.03,0.06,0.04,0.08
6.254,0.07,0.08,-0.05,0.12
6.264,0.08,0.07,-0.12,0.16
6.274,0.14,0.06,-0.13,0.20
6.284,0.16,0.07,-0.14,0.22
6.294,0.12,0.06,-0.14,0.19
6.304,0.09,0.07,-0.17,0.21
6.314,0.08,0.07,-0.20,0.23
6.324,0.04,0.07,-0.19,0.21
6.334,0.02,0.10,-0.14,0.17
6.344,-0.02,0.12,-0.10,0.16
6.354,-0.01,0.10,-0.11,0.15
6.365,-0.05,0.06,-0.13,0.16
6.375,-0.08,0.03,-0.14,0.16
6.385,-0.09,0.02,-0.11,0.15
6.395,-0.07,0.03,-0.08,0.11
6.405,-0.03,0.05,-0.06,0.08
6.415,-0.04,0.07,-0.06,0.10
6.425,-0.04,0.06,-0.08,0.10
6.435,-0.03,0.04,-0.09,0.10
6.445,0.01,0.02,-0.04,0.05
6.455,0.04,0.02,-0.01,0.04
6.465,0.07,0.01,0.00,0.07
6.475,0.10,0.02,0.02,0.10
6.485,0.08,0.06,0.00,0.10
6.496,0.06,0.14,-0.05,0.16
6.505,0.02,0.16,-0.08,0.18
6.516,-0.01,0.14,-0.10,0.17
6.526,-0.03,0.09,-0.14,0.17
